SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Label,Sex,Species ID Method,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s93_4,s93_4,SAMPLE STATION,93,"Ecoprovince TA;    Ecoregion MU;    Site description = Cut line X-ing, trail, berries",HR-BA-BS,487241,6417860,10,"Looks like bear stepped over wire, only few hairs with root",13,0000,1998-07-22,D.  Fear,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5866_b,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s93_5,s93_5,SAMPLE STATION,93,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce pine mix, berries",HR-BA-BS,490151,6419016,10,No action,10,0000,1998-08-01,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s94_1,s94_1,SAMPLE STATION,94,Ecoprovince TA;    Ecoregion MU;    Site description = Griz tracks fresh,HR-BA-BS,502201,6420416,10,Grizzly tracks at site,12,0000,1998-06-11,A.  Walker,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5413_c,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s94_1,s94_1,SAMPLE STATION,94,Ecoprovince TA;    Ecoregion MU;    Site description = Griz tracks fresh,HR-BA-BS,502201,6420416,10,Grizzly tracks at site,12,0000,1998-06-11,A.  Walker,MAMMALIA,,,1,HA,5413_d,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s94_1,s94_1,SAMPLE STATION,94,Ecoprovince TA;    Ecoregion MU;    Site description = Griz tracks fresh,HR-BA-BS,502201,6420416,10,Grizzly tracks at site,12,0000,1998-06-11,A.  Walker,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5413_a,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s94_1,s94_1,SAMPLE STATION,94,Ecoprovince TA;    Ecoregion MU;    Site description = Griz tracks fresh,HR-BA-BS,502201,6420416,10,Grizzly tracks at site,12,0000,1998-06-11,A.  Walker,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5413_b,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s94_2,s94_2,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Riparian, spruce, BB track",HR-BA-BS,498867,6420785,10,Site not disturbed,13,0000,1998-06-26,D.  Fear,M-URAM,,,1,HA,5692_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s94_2,s94_2,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Riparian, spruce, BB track",HR-BA-BS,498867,6420785,10,Site not disturbed,13,0000,1998-06-26,D.  Fear,M-URAM,,,1,HA,5692_b,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s94_2,s94_2,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Riparian, spruce, BB track",HR-BA-BS,498867,6420785,10,Site not disturbed,13,0000,1998-06-26,D.  Fear,M-URAM,,,1,HA,5692_c,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s94_3,s94_3,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, beaver ponds",HR-BA-BS,499161,6417680,10,,13,0000,1998-07-09,D.  Fear,M-URAM,,,1,HA,5809_g,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s94_3,s94_3,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, beaver ponds",HR-BA-BS,499161,6417680,10,,13,0000,1998-07-09,D.  Fear,M-URAM,,,1,HA,5809_l,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s94_3,s94_3,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, beaver ponds",HR-BA-BS,499161,6417680,10,,13,0000,1998-07-09,D.  Fear,M-URAM,,,1,HA,5809_k,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s94_3,s94_3,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, beaver ponds",HR-BA-BS,499161,6417680,10,,13,0000,1998-07-09,D.  Fear,M-URAM,,,1,HA,5809_h,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s94_3,s94_3,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, beaver ponds",HR-BA-BS,499161,6417680,10,,13,0000,1998-07-09,D.  Fear,M-URAM,,,1,HA,5809_i,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s94_3,s94_3,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, beaver ponds",HR-BA-BS,499161,6417680,10,,13,0000,1998-07-09,D.  Fear,M-URAM,,,1,HA,5809_e,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s94_3,s94_3,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, beaver ponds",HR-BA-BS,499161,6417680,10,,13,0000,1998-07-09,D.  Fear,M-URAM,,,1,HA,5809_j,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s94_3,s94_3,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, beaver ponds",HR-BA-BS,499161,6417680,10,,13,0000,1998-07-09,D.  Fear,M-URAM,,,1,HA,5809_d,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s94_3,s94_3,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, beaver ponds",HR-BA-BS,499161,6417680,10,,13,0000,1998-07-09,D.  Fear,M-URAM,,,1,HA,5809_c,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s94_3,s94_3,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, beaver ponds",HR-BA-BS,499161,6417680,10,,13,0000,1998-07-09,D.  Fear,M-URAM,,,1,HA,5809_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s94_3,s94_3,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, beaver ponds",HR-BA-BS,499161,6417680,10,,13,0000,1998-07-09,D.  Fear,M-URAM,,,1,HA,5809_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s94_3,s94_3,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, pine, beaver ponds",HR-BA-BS,499161,6417680,10,,13,0000,1998-07-09,D.  Fear,M-URAM,,,1,HA,5809_f,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s94_4,s94_4,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, larch, griz rub tree",HR-BA-BS,499864,6424553,10,Moss pulled off mound,13,0000,1998-07-22,D.  Fear,M-URAM,,,1,HA,5865_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s94_4,s94_4,SAMPLE STATION,94,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, larch, griz rub tree",HR-BA-BS,499864,6424553,10,Moss pulled off mound,13,0000,1998-07-22,D.  Fear,M-URAM,,,1,HA,5865_b,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s95_3,s95_3,SAMPLE STATION,95,Ecoprovince TA;    Ecoregion MU;    Site description = Rd above Creek,HR-BA-BS,506171,6420596,10,,14,0000,1998-07-07,D.  Fear,M-URAM,,,1,HA,5794_a,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s95_3,s95_3,SAMPLE STATION,95,Ecoprovince TA;    Ecoregion MU;    Site description = Rd above Creek,HR-BA-BS,506171,6420596,10,,14,0000,1998-07-07,D.  Fear,M-URAM,,,1,HA,5794_i,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s95_3,s95_3,SAMPLE STATION,95,Ecoprovince TA;    Ecoregion MU;    Site description = Rd above Creek,HR-BA-BS,506171,6420596,10,,14,0000,1998-07-07,D.  Fear,M-URAM,,,1,HA,5794_h,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s95_3,s95_3,SAMPLE STATION,95,Ecoprovince TA;    Ecoregion MU;    Site description = Rd above Creek,HR-BA-BS,506171,6420596,10,,14,0000,1998-07-07,D.  Fear,M-URAM,,,1,HA,5794_f,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s95_3,s95_3,SAMPLE STATION,95,Ecoprovince TA;    Ecoregion MU;    Site description = Rd above Creek,HR-BA-BS,506171,6420596,10,,14,0000,1998-07-07,D.  Fear,M-URAM,,,1,HA,5794_d,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s95_3,s95_3,SAMPLE STATION,95,Ecoprovince TA;    Ecoregion MU;    Site description = Rd above Creek,HR-BA-BS,506171,6420596,10,,14,0000,1998-07-07,D.  Fear,M-URAM,,,1,HA,5794_c,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s95_3,s95_3,SAMPLE STATION,95,Ecoprovince TA;    Ecoregion MU;    Site description = Rd above Creek,HR-BA-BS,506171,6420596,10,,14,0000,1998-07-07,D.  Fear,M-URAM,,,1,HA,5794_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s95_3,s95_3,SAMPLE STATION,95,Ecoprovince TA;    Ecoregion MU;    Site description = Rd above Creek,HR-BA-BS,506171,6420596,10,,14,0000,1998-07-07,D.  Fear,M-URAM,,,1,HA,5794_g,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s95_4,s95_4,SAMPLE STATION,95,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, cranberries",HR-BA-BS,505592,6424262,10,Moss pulled off mound,16,0000,1998-07-22,D.  Fear,M-URAM,,,1,HA,5864_c,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s95_4,s95_4,SAMPLE STATION,95,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, cranberries",HR-BA-BS,505592,6424262,10,Moss pulled off mound,16,0000,1998-07-22,D.  Fear,M-URAM,,,1,HA,5864_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s95_4,s95_4,SAMPLE STATION,95,"Ecoprovince TA;    Ecoregion MU;    Site description = Spruce, cranberries",HR-BA-BS,505592,6424262,10,Moss pulled off mound,16,0000,1998-07-22,D.  Fear,M-URAM,,,1,HA,5864_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s95_5,s95_5,SAMPLE STATION,95,"Ecoprovince TA;    Ecoregion MU;    Site description = Old logging, aspen, alder, birch",HR-BA-BS,506555,6418293,10,"No action, lots of elk and moose tracks",10,0000,1998-07-31,D.  Fear,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s96_1,s96_1,SAMPLE STATION,96,Ecoprovince TA;    Ecoregion MU;    Site description = Beside pipeline,HR-BA-BS,517072,6423734,10,,12,0000,1998-06-12,A.  Walker,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5418_a,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s96_2,s96_2,SAMPLE STATION,96,"Ecoprovince TA;    Ecoregion MU;    Site description = Creek and cut line, bear track",HR-BA-BS,514499,6425582,10,Site destroyed,12,0000,1998-06-24,A.  Walker,M-URAM,,,1,HA,5434_c,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s96_2,s96_2,SAMPLE STATION,96,"Ecoprovince TA;    Ecoregion MU;    Site description = Creek and cut line, bear track",HR-BA-BS,514499,6425582,10,Site destroyed,12,0000,1998-06-24,A.  Walker,M-URAM,,,1,HA,5434_d,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s96_2,s96_2,SAMPLE STATION,96,"Ecoprovince TA;    Ecoregion MU;    Site description = Creek and cut line, bear track",HR-BA-BS,514499,6425582,10,Site destroyed,12,0000,1998-06-24,A.  Walker,M-URAM,,,1,HA,5434_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s96_2,s96_2,SAMPLE STATION,96,"Ecoprovince TA;    Ecoregion MU;    Site description = Creek and cut line, bear track",HR-BA-BS,514499,6425582,10,Site destroyed,12,0000,1998-06-24,A.  Walker,M-URAM,,,1,HA,5434_a,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s96_2,s96_2,SAMPLE STATION,96,"Ecoprovince TA;    Ecoregion MU;    Site description = Creek and cut line, bear track",HR-BA-BS,514499,6425582,10,Site destroyed,12,0000,1998-06-24,A.  Walker,M-URAM,,,1,HA,5434_e,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s96_3,s96_3,SAMPLE STATION,96,Ecoprovince TA;    Ecoregion MU;    Site description = Rd. cut line crossing,HR-BA-BS,515619,6423720,10,,12,0000,1998-07-06,A.  Walker,M-URAM,,,1,HA,5446_c,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s96_3,s96_3,SAMPLE STATION,96,Ecoprovince TA;    Ecoregion MU;    Site description = Rd. cut line crossing,HR-BA-BS,515619,6423720,10,,12,0000,1998-07-06,A.  Walker,MAMMALIA,,,1,HA,5446_a,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s96_3,s96_3,SAMPLE STATION,96,Ecoprovince TA;    Ecoregion MU;    Site description = Rd. cut line crossing,HR-BA-BS,515619,6423720,10,,12,0000,1998-07-06,A.  Walker,M-URAM,,,1,HA,5446_b,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s96_4,s96_4,SAMPLE STATION,96,"Ecoprovince TA;    Ecoregion MU;    Site description = Pipeline, fresh griz tracks",HR-BA-BS,516736,6418399,10,Possible wolf hair,12,0000,1998-07-17,A.  Walker,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5959_a,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s96_4,s96_4,SAMPLE STATION,96,"Ecoprovince TA;    Ecoregion MU;    Site description = Pipeline, fresh griz tracks",HR-BA-BS,516736,6418399,10,Possible wolf hair,12,0000,1998-07-17,A.  Walker,M-CALU,,,1,HA,5959_b,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s96_4,s96_4,SAMPLE STATION,96,"Ecoprovince TA;    Ecoregion MU;    Site description = Pipeline, fresh griz tracks",HR-BA-BS,516736,6418399,10,Possible wolf hair,12,0000,1998-07-17,A.  Walker,M-CALU,,,1,HA,5959_c,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s96_5,s96_5,SAMPLE STATION,96,"Ecoprovince TA;    Ecoregion MU;    Site description = Bench, pine, aspen, lush veg.",HR-BA-BS,520815,6421460,10,Moss pulled off mound,10,0000,1998-07-31,D.  Fear,M-URAM,,,1,HA,5974_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s97_1,s97_1,SAMPLE STATION,97,Ecoprovince TA;    Ecoregion MU;    Site description = Rd. cut line crossing,HR-BA-BS,524433,6421300,10,,12,0000,1998-06-12,A.  Walker,M-URAM,,,1,HA,5417_d,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s97_1,s97_1,SAMPLE STATION,97,Ecoprovince TA;    Ecoregion MU;    Site description = Rd. cut line crossing,HR-BA-BS,524433,6421300,10,,12,0000,1998-06-12,A.  Walker,M-URAM,,,1,HA,5417_e,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s97_1,s97_1,SAMPLE STATION,97,Ecoprovince TA;    Ecoregion MU;    Site description = Rd. cut line crossing,HR-BA-BS,524433,6421300,10,,12,0000,1998-06-12,A.  Walker,M-URAM,,,1,HA,5417_c,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s97_1,s97_1,SAMPLE STATION,97,Ecoprovince TA;    Ecoregion MU;    Site description = Rd. cut line crossing,HR-BA-BS,524433,6421300,10,,12,0000,1998-06-12,A.  Walker,M-URAM,,,1,HA,5417_b,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s97_1,s97_1,SAMPLE STATION,97,Ecoprovince TA;    Ecoregion MU;    Site description = Rd. cut line crossing,HR-BA-BS,524433,6421300,10,,12,0000,1998-06-12,A.  Walker,M-URAM,,,1,HA,5417_a,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s97_1,s97_1,SAMPLE STATION,97,Ecoprovince TA;    Ecoregion MU;    Site description = Rd. cut line crossing,HR-BA-BS,524433,6421300,10,,12,0000,1998-06-12,A.  Walker,M-URAM,,,1,HA,5417_f,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s97_2,s97_2,SAMPLE STATION,97,"Ecoprovince TA;    Ecoregion MU;    Site description = Bougie Mt., GB tracks",HR-BA-BS,527836,6419538,10,,12,0000,1998-06-24,A.  Walker,M-URAM,,,1,HA,5433_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s97_2,s97_2,SAMPLE STATION,97,"Ecoprovince TA;    Ecoregion MU;    Site description = Bougie Mt., GB tracks",HR-BA-BS,527836,6419538,10,,12,0000,1998-06-24,A.  Walker,M-URAM,,,1,HA,5433_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-18,Session 2,,s97_2,s97_2,SAMPLE STATION,97,"Ecoprovince TA;    Ecoregion MU;    Site description = Bougie Mt., GB tracks",HR-BA-BS,527836,6419538,10,,12,0000,1998-06-24,A.  Walker,MAMMALIA,,Genetic species test failed because there was insufficient DNA or the sample was not from a bear or wolf.,1,HA,5433_c,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-30,Session 3,,s97_3,s97_3,SAMPLE STATION,97,"Ecoprovince TA;    Ecoregion MU;    Site description = Bougie Rd., GB tracks",HR-BA-BS,526885,6419982,10,No action,12,0000,1998-07-06,A.  Walker,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-12,Session 4,,s97_4,s97_4,SAMPLE STATION,97,"Ecoprovince TA;    Ecoregion MU;    Site description = Bougie Rd., cut line X-ing",HR-BA-BS,528227,6417573,10,No action,11,0000,1998-07-17,A.  Walker,NULL,,,0,,,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s97_5,s97_5,SAMPLE STATION,97,Ecoprovince TA;    Ecoregion MU;    Site description = Cutlines Rd. crosssing,HR-BA-BS,529366,6420725,10,Moss and castor ripped down,12,0000,1998-07-29,A.  Walker,M-URAM,,,1,HA,5967_a,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s97_5,s97_5,SAMPLE STATION,97,Ecoprovince TA;    Ecoregion MU;    Site description = Cutlines Rd. crosssing,HR-BA-BS,529366,6420725,10,Moss and castor ripped down,12,0000,1998-07-29,A.  Walker,M-URAM,,,1,HA,5967_b,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s97_5,s97_5,SAMPLE STATION,97,Ecoprovince TA;    Ecoregion MU;    Site description = Cutlines Rd. crosssing,HR-BA-BS,529366,6420725,10,Moss and castor ripped down,12,0000,1998-07-29,A.  Walker,M-URAM,,,1,HA,5967_c,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s97_5,s97_5,SAMPLE STATION,97,Ecoprovince TA;    Ecoregion MU;    Site description = Cutlines Rd. crosssing,HR-BA-BS,529366,6420725,10,Moss and castor ripped down,12,0000,1998-07-29,A.  Walker,M-URAM,,,1,HA,5967_d,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-07-26,Session 5,,s97_5,s97_5,SAMPLE STATION,97,Ecoprovince TA;    Ecoregion MU;    Site description = Cutlines Rd. crosssing,HR-BA-BS,529366,6420725,10,Moss and castor ripped down,12,0000,1998-07-29,A.  Walker,MAMMALIA,,,1,HA,5967_e,,,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s98_1,s98_1,SAMPLE STATION,98,Ecoprovince TA;    Ecoregion MU;    Site description = Bougie Mt. Rd.,HR-BA-BS,531280,6421045,10,"Site ripped apart, sign ripped down",11,0000,1998-06-12,A.  Walker,M-URAM,,,1,HA,5416_i,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s98_1,s98_1,SAMPLE STATION,98,Ecoprovince TA;    Ecoregion MU;    Site description = Bougie Mt. Rd.,HR-BA-BS,531280,6421045,10,"Site ripped apart, sign ripped down",11,0000,1998-06-12,A.  Walker,M-URAM,,,1,HA,5416_l,,DNA,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s98_1,s98_1,SAMPLE STATION,98,Ecoprovince TA;    Ecoregion MU;    Site description = Bougie Mt. Rd.,HR-BA-BS,531280,6421045,10,"Site ripped apart, sign ripped down",11,0000,1998-06-12,A.  Walker,M-URAM,,,1,HA,5416_j,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s98_1,s98_1,SAMPLE STATION,98,Ecoprovince TA;    Ecoregion MU;    Site description = Bougie Mt. Rd.,HR-BA-BS,531280,6421045,10,"Site ripped apart, sign ripped down",11,0000,1998-06-12,A.  Walker,M-URAM,,,1,HA,5416_h,,VI,,,,,,,
1998 - Grizzly Bear - DNA-based Inventory - Prophet River,Prophet River,1998-06-06,Session 1,,s98_1,s98_1,SAMPLE STATION,98,Ecoprovince TA;    Ecoregion MU;    Site description = Bougie Mt. Rd.,HR-BA-BS,531280,6421045,10,"Site ripped apart, sign ripped down",11,0000,1998-06-12,A.  Walker,M-URAM,,,1,HA,5416_g,,DNA,,,,,,,
