SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,Watershed Code,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Micro-location,Sample Label,Sample Group Label,Barb Number,Species Guess,Sex,Species ID Method
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0263,s0263,SAMPLE STATION,4,"Method of Access (most limiting):Truck___On Surface Type:Road---------Wolverine spotted on road just before site, aug 3, light coloured individual. Clayton",HR-BA-BS,390498,5552968,11,Heckman Creek FSR,Attractant:  --------- Bait site undisturbed.,14,0000,2015-07-06,Laura  Smit,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0263,s0263,SAMPLE STATION,4,"Method of Access (most limiting):Truck___On Surface Type:Road---------Wolverine spotted on road just before site, aug 3, light coloured individual. Clayton",HR-BA-BS,390498,5552968,11,Heckman Creek FSR,Attractant: Castor ---------,14,0000,2015-07-20,Laura  Smit,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0263,s0263,SAMPLE STATION,4,"Method of Access (most limiting):Truck___On Surface Type:Road---------Wolverine spotted on road just before site, aug 3, light coloured individual. Clayton",HR-BA-BS,390498,5552968,11,Heckman Creek FSR,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Clayton  Lamb,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0263,s0263,SAMPLE STATION,4,"Method of Access (most limiting):Truck___On Surface Type:Road---------Wolverine spotted on road just before site, aug 3, light coloured individual. Clayton",HR-BA-BS,390498,5552968,11,Heckman Creek FSR,Attractant: Banana concentrate ---------,15,0000,2015-08-18,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-1215,C,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0263,s0263,SAMPLE STATION,4,"Method of Access (most limiting):Truck___On Surface Type:Road---------Wolverine spotted on road just before site, aug 3, light coloured individual. Clayton",HR-BA-BS,390498,5552968,11,Heckman Creek FSR,Attractant: Banana concentrate ---------,15,0000,2015-08-18,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-1217,E,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0263,s0263,SAMPLE STATION,4,"Method of Access (most limiting):Truck___On Surface Type:Road---------Wolverine spotted on road just before site, aug 3, light coloured individual. Clayton",HR-BA-BS,390498,5552968,11,Heckman Creek FSR,Attractant: Banana concentrate ---------,15,0000,2015-08-18,Aaron  Reid,M-URAM,,,1,HA,N,W,GK15-1219,F,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0263,s0263,SAMPLE STATION,4,"Method of Access (most limiting):Truck___On Surface Type:Road---------Wolverine spotted on road just before site, aug 3, light coloured individual. Clayton",HR-BA-BS,390498,5552968,11,Heckman Creek FSR,Attractant: Banana concentrate ---------,15,0000,2015-08-18,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-1216,D,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0263,s0263,SAMPLE STATION,4,"Method of Access (most limiting):Truck___On Surface Type:Road---------Wolverine spotted on road just before site, aug 3, light coloured individual. Clayton",HR-BA-BS,390498,5552968,11,Heckman Creek FSR,Attractant: Banana concentrate ---------,15,0000,2015-08-18,Aaron  Reid,M-URAR,GK15-1173,,1,HA,N,W,GK15-1213,B,1,,M,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0263,s0263,SAMPLE STATION,4,"Method of Access (most limiting):Truck___On Surface Type:Road---------Wolverine spotted on road just before site, aug 3, light coloured individual. Clayton",HR-BA-BS,390498,5552968,11,Heckman Creek FSR,Attractant: Banana concentrate ---------,15,0000,2015-08-18,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-1211,A,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0263,s0263,SAMPLE STATION,4,"Method of Access (most limiting):Truck___On Surface Type:Road---------Wolverine spotted on road just before site, aug 3, light coloured individual. Clayton",HR-BA-BS,390498,5552968,11,Heckman Creek FSR,Attractant: Banana concentrate ---------,15,0000,2015-08-18,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-1212,A,2,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0264,s0264,SAMPLE STATION,7,"Method of Access (most limiting):Truck___On Surface Type:Road---------The road has big water bars, but it's passable if you go slowly",HR-BA-BS,381868,5553438,11,H20 via Heckman Creek FSR,Attractant:  ---------,14,0000,2015-07-06,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-341,B,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0264,s0264,SAMPLE STATION,7,"Method of Access (most limiting):Truck___On Surface Type:Road---------The road has big water bars, but it's passable if you go slowly",HR-BA-BS,381868,5553438,11,H20 via Heckman Creek FSR,Attractant:  ---------,14,0000,2015-07-06,Laura  Smit,M-URAM,,,1,HA,N,W,GK15-342,A,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0264,s0264,SAMPLE STATION,7,"Method of Access (most limiting):Truck___On Surface Type:Road---------The road has big water bars, but it's passable if you go slowly",HR-BA-BS,381868,5553438,11,H20 via Heckman Creek FSR,Attractant: Castor ---------,14,0000,2015-07-20,Laura  Smit,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0264,s0264,SAMPLE STATION,7,"Method of Access (most limiting):Truck___On Surface Type:Road---------The road has big water bars, but it's passable if you go slowly",HR-BA-BS,381868,5553438,11,H20 via Heckman Creek FSR,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Clayton  Lamb,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0264,s0264,SAMPLE STATION,7,"Method of Access (most limiting):Truck___On Surface Type:Road---------The road has big water bars, but it's passable if you go slowly",HR-BA-BS,381868,5553438,11,H20 via Heckman Creek FSR,Attractant: Banana concentrate ---------,15,0000,2015-08-18,Aaron  Reid,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0265,s0265,SAMPLE STATION,3,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,382813,5555765,11,H20 via Heckman Creek FSR,Attractant:  --------- Bait site undisturbed. Tightened wire.,14,0000,2015-07-06,Laura  Smit,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0265,s0265,SAMPLE STATION,3,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,382813,5555765,11,H20 via Heckman Creek FSR,Attractant: Castor --------- Bait site undisturbed.,14,0000,2015-07-20,Laura  Smit,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0265,s0265,SAMPLE STATION,3,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,382813,5555765,11,H20 via Heckman Creek FSR,Attractant: Long Distance Call ---------,14,0000,2015-08-03,Clayton  Lamb,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0265,s0265,SAMPLE STATION,3,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,382813,5555765,11,H20 via Heckman Creek FSR,Attractant: Banana concentrate ---------,15,0000,2015-08-18,Aaron  Reid,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0266,s0266,SAMPLE STATION,49,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,369915,5508555,11,,Attractant:  ---------,14,0000,2015-07-07,Aaron  Reid,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0266,s0266,SAMPLE STATION,49,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,369915,5508555,11,,Attractant: Castor ---------,14,0000,2015-07-21,Aaron  Reid,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0266,s0266,SAMPLE STATION,49,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,369915,5508555,11,,Attractant: Long Distance Call ---------,11,0000,2015-08-01,Clayton  Lamb,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0266,s0266,SAMPLE STATION,49,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,369915,5508555,11,,Attractant: Banana concentrate ---------,15,0000,2015-08-16,Autumn  Solomon,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0267,s0267,SAMPLE STATION,48,"Method of Access (most limiting):Truck___On Surface Type:Road---------Road is not great, we walked, but Autumn thinks it's driveable.",HR-BA-BS,364461,5508449,11,,Attractant:  ---------,14,0000,2015-07-07,Aaron  Reid,M-URAR,GK15-335,,1,HA,N,W,GK15-335,A,1,URAR,M,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0267,s0267,SAMPLE STATION,48,"Method of Access (most limiting):Truck___On Surface Type:Road---------Road is not great, we walked, but Autumn thinks it's driveable.",HR-BA-BS,364461,5508449,11,,Attractant:  ---------,14,0000,2015-07-07,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-347,A,2,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0267,s0267,SAMPLE STATION,48,"Method of Access (most limiting):Truck___On Surface Type:Road---------Road is not great, we walked, but Autumn thinks it's driveable.",HR-BA-BS,364461,5508449,11,,Attractant:  ---------,14,0000,2015-07-07,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-295,B,2,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0267,s0267,SAMPLE STATION,48,"Method of Access (most limiting):Truck___On Surface Type:Road---------Road is not great, we walked, but Autumn thinks it's driveable.",HR-BA-BS,364461,5508449,11,,Attractant:  ---------,14,0000,2015-07-07,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-356,A,3,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0267,s0267,SAMPLE STATION,48,"Method of Access (most limiting):Truck___On Surface Type:Road---------Road is not great, we walked, but Autumn thinks it's driveable.",HR-BA-BS,364461,5508449,11,,Attractant:  ---------,14,0000,2015-07-07,Aaron  Reid,M-URAR,GK15-335,,1,HA,N,W,GK15-294,B,1,URAR,M,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0267,s0267,SAMPLE STATION,48,"Method of Access (most limiting):Truck___On Surface Type:Road---------Road is not great, we walked, but Autumn thinks it's driveable.",HR-BA-BS,364461,5508449,11,,Attractant: Castor ---------,14,0000,2015-07-21,Aaron  Reid,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0267,s0267,SAMPLE STATION,48,"Method of Access (most limiting):Truck___On Surface Type:Road---------Road is not great, we walked, but Autumn thinks it's driveable.",HR-BA-BS,364461,5508449,11,,Attractant: Long Distance Call ---------,12,0000,2015-08-02,Clayton  Lamb,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0267,s0267,SAMPLE STATION,48,"Method of Access (most limiting):Truck___On Surface Type:Road---------Road is not great, we walked, but Autumn thinks it's driveable.",HR-BA-BS,364461,5508449,11,,Attractant: Banana concentrate ---------,15,0000,2015-08-17,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-744,A,1,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0268,s0268,SAMPLE STATION,39,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,366035,5510922,11,Trapping Creek FSR,Attractant:  ---------,14,0000,2015-07-07,Aaron  Reid,M-URAR,GK15-335,,1,HA,N,W,GK15-365,B,1,URAR,M,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0268,s0268,SAMPLE STATION,39,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,366035,5510922,11,Trapping Creek FSR,Attractant:  ---------,14,0000,2015-07-07,Aaron  Reid,MAMMALIA,,,1,HA,N,W,GK15-364,B,2,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0268,s0268,SAMPLE STATION,39,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,366035,5510922,11,Trapping Creek FSR,Attractant:  ---------,14,0000,2015-07-07,Aaron  Reid,M-URAR,GK15-335,,1,HA,N,W,GK15-366,A,1,URAR,M,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0268,s0268,SAMPLE STATION,39,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,366035,5510922,11,Trapping Creek FSR,Attractant: Castor ---------,14,0000,2015-07-21,Aaron  Reid,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-27,2015 Session 3,s0268,s0268,SAMPLE STATION,39,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,366035,5510922,11,Trapping Creek FSR,Attractant: Long Distance Call ---------,11,0000,2015-08-01,Clayton  Lamb,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-08-11,2015 Session 4,s0268,s0268,SAMPLE STATION,39,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,366035,5510922,11,Trapping Creek FSR,Attractant: Banana concentrate ---------,15,0000,2015-08-16,Autumn  Solomon,NULL,,,0,,,,,,,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0269,s0269,SAMPLE STATION,41,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,378257,5515697,11,Center Mountain,Attractant:  ---------,14,0000,2015-07-07,Autumn  Solomon,M-URAM,,,1,HA,N,W,GK15-767,D,2,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0269,s0269,SAMPLE STATION,41,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,378257,5515697,11,Center Mountain,Attractant:  ---------,14,0000,2015-07-07,Autumn  Solomon,M-URAR,GK15-773,,1,HA,N,W,GK15-773,A,1,,M,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0269,s0269,SAMPLE STATION,41,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,378257,5515697,11,Center Mountain,Attractant:  ---------,14,0000,2015-07-07,Autumn  Solomon,M-URAM,,,1,HA,N,W,GK15-768,B,1,,,DNA
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0269,s0269,SAMPLE STATION,41,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,378257,5515697,11,Center Mountain,Attractant:  ---------,14,0000,2015-07-07,Autumn  Solomon,M-URAM,,,1,HA,N,W,GK15-763,D,1,,,VI
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-06-29,2015 Session 1,s0269,s0269,SAMPLE STATION,41,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,378257,5515697,11,Center Mountain,Attractant:  ---------,14,0000,2015-07-07,Autumn  Solomon,M-URAR,GK15-772,,1,HA,N,W,GK15-772,C,1,URAR,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0269,s0269,SAMPLE STATION,41,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,378257,5515697,11,Center Mountain,Attractant: Castor ---------,14,0000,2015-07-21,Laura  Smit,M-URAR,GK15-772,,1,HA,N,W,GK15-1026,F,1,,F,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0269,s0269,SAMPLE STATION,41,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,378257,5515697,11,Center Mountain,Attractant: Castor ---------,14,0000,2015-07-21,Laura  Smit,M-URAR,GK15-618,,1,HA,N,W,GK15-334,H,1,,M,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0269,s0269,SAMPLE STATION,41,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,378257,5515697,11,Center Mountain,Attractant: Castor ---------,14,0000,2015-07-21,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-1028,D,1,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0269,s0269,SAMPLE STATION,41,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,378257,5515697,11,Center Mountain,Attractant: Castor ---------,14,0000,2015-07-21,Laura  Smit,M-URAR,GK15-773,,1,HA,N,W,GK15-336,A,1,URAR,M,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0269,s0269,SAMPLE STATION,41,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,378257,5515697,11,Center Mountain,Attractant: Castor ---------,14,0000,2015-07-21,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-340,H,2,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0269,s0269,SAMPLE STATION,41,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,378257,5515697,11,Center Mountain,Attractant: Castor ---------,14,0000,2015-07-21,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-679,C,2,URAR,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0269,s0269,SAMPLE STATION,41,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,378257,5515697,11,Center Mountain,Attractant: Castor ---------,14,0000,2015-07-21,Laura  Smit,MAMMALIA,,,1,HA,N,W,GK15-353,F,2,,,
2015 - Grizzly Bear - DNA-based Inventory - Kettle-Granby,Kettle-Granby Grizzly Bear Population Unit,2015-07-13,2015 Session 2,s0269,s0269,SAMPLE STATION,41,Method of Access (most limiting):Truck___On Surface Type:Road---------,HR-BA-BS,378257,5515697,11,Center Mountain,Attractant: Castor ---------,14,0000,2015-07-21,Laura  Smit,M-URAR,GK15-773,,1,HA,N,W,GK15-339,G,1,,M,
