SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Label,Species Guess,Sex,Species ID Method,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,76_5,76_5,SAMPLE STATION,76,,HR-BA-BS,454000,5610900,11,,9,0000,1996-08-16,K.  Robins,M-URAM,,,1,HA,N,2147-c,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,76_5,76_5,SAMPLE STATION,76,,HR-BA-BS,454000,5610900,11,,9,0000,1996-08-16,K.  Robins,MAMMALIA,,,1,HA,N,2147-e,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,76_5,76_5,SAMPLE STATION,76,,HR-BA-BS,454000,5610900,11,,9,0000,1996-08-16,K.  Robins,M-URAM,,,1,HA,N,2147-g,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,76_5,76_5,SAMPLE STATION,76,,HR-BA-BS,454000,5610900,11,,9,0000,1996-08-16,K.  Robins,M-URAM,,,1,HA,N,2147-h,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,76_5,76_5,SAMPLE STATION,76,,HR-BA-BS,454000,5610900,11,,9,0000,1996-08-16,K.  Robins,M-URAM,,,1,HA,N,2147-i,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,76_5,76_5,SAMPLE STATION,76,,HR-BA-BS,454000,5610900,11,,9,0000,1996-08-16,K.  Robins,M-URAM,,,1,HA,N,2147-j,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,76_5,76_5,SAMPLE STATION,76,,HR-BA-BS,454000,5610900,11,,9,0000,1996-08-16,K.  Robins,M-URAR,,DONE X 2,1,HA,N,2147-k,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,76_5,76_5,SAMPLE STATION,76,,HR-BA-BS,454000,5610900,11,,9,0000,1996-08-16,K.  Robins,M-URAM,,,1,HA,N,2147-l,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,76_5,76_5,SAMPLE STATION,76,,HR-BA-BS,454000,5610900,11,,9,0000,1996-08-16,K.  Robins,M-URAR,AN,,1,HA,N,2147-m,M-URAR,F,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,76_5,76_5,SAMPLE STATION,76,,HR-BA-BS,454000,5610900,11,,9,0000,1996-08-16,K.  Robins,M-URAM,,,1,HA,N,2147-d,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,M-URAM,,,1,HA,N,72-g,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,MAMMALIA,,,1,HA,N,72-l,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,M-URAM,,,1,HA,N,72-r,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,M-URAM,,,1,HA,N,72-a,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,MAMMALIA,,,1,HA,N,72-q,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,M-URAM,,,1,HA,N,72-p,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,M-URAM,,,1,HA,N,72-o,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,MAMMALIA,,,1,HA,N,72-n,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,M-URAM,,,1,HA,N,72-m,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,M-URAM,,,1,HA,N,72-k,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,MAMMALIA,,,1,HA,N,72-j,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,M-URAM,,,1,HA,N,72-i,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,MAMMALIA,,,1,HA,N,72-b,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,MAMMALIA,,,1,HA,N,72-h,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,MAMMALIA,,,1,HA,N,72-f,M-URAR,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,MAMMALIA,,,1,HA,N,72-e,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,M-URAM,,,1,HA,N,72-d,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,77_1,77_1,SAMPLE STATION,77,,HR-BA-BS,474800,5611700,11,,11,0000,1996-07-04,K.  Robins,MAMMALIA,,,1,HA,N,72-c,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,MAMMALIA,,,1,HA,N,94-p,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,M-URAM,,,1,HA,N,94-a,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,MAMMALIA,,,1,HA,N,94-b,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,M-URAM,,,1,HA,N,94-c,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,M-URAM,,,1,HA,N,94-n,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,M-URAM,,,1,HA,N,94-e,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,M-URAM,,,1,HA,N,94-d,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,MAMMALIA,,,1,HA,N,94-g,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,M-URAM,,,1,HA,N,94-h,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,MAMMALIA,,,1,HA,N,94-i,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,MAMMALIA,,,1,HA,N,94-j,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,M-URAM,,,1,HA,N,94-k,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,MAMMALIA,,,1,HA,N,94-r,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,MAMMALIA,,,1,HA,N,94-m,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,M-URAM,,,1,HA,N,94-w,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,M-URAM,,,1,HA,N,94-o,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,MAMMALIA,,,1,HA,N,94-f,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,M-URAM,,,1,HA,N,94-q,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,MAMMALIA,,,1,HA,N,94-s,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,MAMMALIA,,,1,HA,N,94-t,M-URAR,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,M-URAM,,,1,HA,N,94-u,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,MAMMALIA,,,1,HA,N,94-v,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,77_2,77_2,SAMPLE STATION,77,,HR-BA-BS,476400,5613700,11,,10,0000,1996-07-14,K.  Robins,MAMMALIA,,,1,HA,N,94-l,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,77_3,77_3,SAMPLE STATION,77,,HR-BA-BS,475700,5609900,11,,9,0000,1996-07-23,K.  Robins,NULL,,,0,,,,,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-29,CS1996 Session 4,77_4,77_4,SAMPLE STATION,77,,HR-BA-BS,473337,5609977,11,,10,0000,1996-08-02,K.  Robins,M-URAR,,DONE X 2,1,HA,N,2123-a,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,77_5,77_5,SAMPLE STATION,77,,HR-BA-BS,476700,5614000,11,,9,0000,1996-08-11,K.  Robins,M-URAM,,,1,HA,N,2138-a,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,77_5,77_5,SAMPLE STATION,77,,HR-BA-BS,476700,5614000,11,,9,0000,1996-08-11,K.  Robins,M-URAM,,,1,HA,N,2138-b,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,77_5,77_5,SAMPLE STATION,77,,HR-BA-BS,476700,5614000,11,,9,0000,1996-08-11,K.  Robins,M-URAM,,,1,HA,N,2138-d,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,77_5,77_5,SAMPLE STATION,77,,HR-BA-BS,476700,5614000,11,,9,0000,1996-08-11,K.  Robins,M-URAM,,,1,HA,N,2138-e,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,77_5,77_5,SAMPLE STATION,77,,HR-BA-BS,476700,5614000,11,,9,0000,1996-08-11,K.  Robins,M-URAM,,,1,HA,N,2138-f,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,77_5,77_5,SAMPLE STATION,77,,HR-BA-BS,476700,5614000,11,,9,0000,1996-08-11,K.  Robins,M-URAM,,,1,HA,N,2138-g,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-08-08,CS1996 Session 5,77_5,77_5,SAMPLE STATION,77,,HR-BA-BS,476700,5614000,11,,9,0000,1996-08-11,K.  Robins,M-URAM,,,1,HA,N,2138-c,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,M-URAM,,,1,HA,N,73-r,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,M-URAR,,DONE X 2,1,HA,N,73-l,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,MAMMALIA,,,1,HA,N,73-m,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,M-URAM,,,1,HA,N,73-n,Unk,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,M-URAR,,,1,HA,N,73-o,M-URAR,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,M-URAR,Bv,DONE X 2,1,HA,N,73-p,M-URAR,M,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,MAMMALIA,,,1,HA,N,73-g,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,M-URAR,,,1,HA,N,73-f,M-URAR,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,M-URAR,,DONE X 2,1,HA,N,73-d,M-URAR,,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,M-URAR,Bv,DONE X 2,1,HA,N,73-h,M-URAR,M,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,M-URAR,EF,DONE X 2,1,HA,N,73-j,M-URAR,UC,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,M-URAR,,,1,HA,N,73-k,M-URAR,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,M-URAM,,,1,HA,N,73-s,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,MAMMALIA,,,1,HA,N,73-e,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,M-URAM,,,1,HA,N,73-q,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,M-URAM,,,1,HA,N,73-c,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,MAMMALIA,,,1,HA,N,73-b,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,M-URAM,,,1,HA,N,73-a,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-06-29,CS1996 Session 1,78_1,78_1,SAMPLE STATION,78,,HR-BA-BS,467800,5616800,11,,10,0000,1996-07-03,K.  Robins,M-URAR,,,1,HA,N,73-i,M-URAR,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,78_2,78_2,SAMPLE STATION,78,,HR-BA-BS,467700,5618700,11,,10,0000,1996-07-14,K.  Robins,M-URAM,,,1,HA,N,95-a,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-09,CS1996 Session 2,78_2,78_2,SAMPLE STATION,78,,HR-BA-BS,467700,5618700,11,,10,0000,1996-07-14,K.  Robins,M-URAM,,,1,HA,N,95-b,M-URAM,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,78_3,78_3,SAMPLE STATION,78,,HR-BA-BS,464800,5619400,11,,11,0000,1996-07-26,K.  Robins,MAMMALIA,,,1,HA,N,2113-a,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,78_3,78_3,SAMPLE STATION,78,,HR-BA-BS,464800,5619400,11,,11,0000,1996-07-26,K.  Robins,M-URAR,B,,1,HA,N,2113-e,M-URAR,F,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,78_3,78_3,SAMPLE STATION,78,,HR-BA-BS,464800,5619400,11,,11,0000,1996-07-26,K.  Robins,MAMMALIA,,,1,HA,N,2113-d,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,78_3,78_3,SAMPLE STATION,78,,HR-BA-BS,464800,5619400,11,,11,0000,1996-07-26,K.  Robins,MAMMALIA,,,1,HA,N,2113-b,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,78_3,78_3,SAMPLE STATION,78,,HR-BA-BS,464800,5619400,11,,11,0000,1996-07-26,K.  Robins,M-URAR,,,1,HA,N,2113-i,M-URAR,,VI,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,78_3,78_3,SAMPLE STATION,78,,HR-BA-BS,464800,5619400,11,,11,0000,1996-07-26,K.  Robins,MAMMALIA,,,1,HA,N,2113-c,Unk,,,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,78_3,78_3,SAMPLE STATION,78,,HR-BA-BS,464800,5619400,11,,11,0000,1996-07-26,K.  Robins,M-URAR,B,,1,HA,N,2113-h,M-URAR,F,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,78_3,78_3,SAMPLE STATION,78,,HR-BA-BS,464800,5619400,11,,11,0000,1996-07-26,K.  Robins,M-URAR,B,,1,HA,N,2113-f,Unk,F,DNA,
1996 - Grizzly Bear - DNA-based Inventory - Central Selkirk Mountains,Central Selkirk Mountains,1996-07-19,CS1996 Session 3,78_3,78_3,SAMPLE STATION,78,,HR-BA-BS,464800,5619400,11,,11,0000,1996-07-26,K.  Robins,M-URAR,B,,1,HA,N,2113-g,M-URAR,F,DNA,
