SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,DC Visit Comments,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Micro-location,Sample Label,Sample Group Label,Barb Number,Sex,Species ID Method
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,15,0000,2004-08-04,Not  Available,M-URAM,,Xblack,1,HA,N,W,321,C,2,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,15,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,322,D,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,15,0000,2004-08-04,Not  Available,M-URAM,,Xblack,1,HA,N,G,323,D,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,15,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,324,D,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,15,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,325,D,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,15,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,326,E,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,15,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,327,G,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,15,0000,2004-08-04,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,328,H,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,15,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,329,H,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,15,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,330,H,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,15,0000,2004-08-04,Not  Available,M-URAM,,Xblack,1,HA,N,W,331,I,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,15,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,332,J,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,15,0000,2004-08-04,Not  Available,M-URAM,,Xblack,1,HA,N,W,333,K,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,15,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,334,K,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,15,0000,2004-08-04,Not  Available,M-URAM,,Xblack,1,HA,N,W,335,K,4,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,15,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,336,K,5,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,13,0000,2004-08-17,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,728,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,13,0000,2004-08-17,Not  Available,M-URAM,,Xblack,1,HA,N,W,729,B,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,13,0000,2004-08-17,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,730,C,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,13,0000,2004-08-17,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,731,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,13,0000,2004-08-17,Not  Available,M-URAM,,Xblack,1,HA,N,W,732,L,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,13,0000,2004-08-17,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,733,L,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,13,0000,2004-08-17,Not  Available,M-URAM,,Xblack,1,HA,N,W,734,L,4,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,M-URAM,,Xblack,1,HA,N,W,889,A,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,890,B,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,M-URAM,,Xblack,1,HA,N,W,891,B,2,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,892,B,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,M-URAM,,Xblack,1,HA,N,W,893,B,4,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,894,B,5,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,895,E,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,896,E,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,897,E,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,898,E,5,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,899,F,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,900,F,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,901,F,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,902,F,4,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,M-URAM,,Xblack,1,HA,N,W,903,F,5,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,904,F,6,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,M-URAM,,Xblack,1,HA,N,W,905,F,7,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,906,F,8,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,MAMMALIA,,Xinadequate,1,HA,N,W,907,F,9,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,M-URAM,,Xblack,1,HA,N,W,908,K,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,909,K,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,70,70,SAMPLE STATION,15,,HR-BA-BS,404054,6329321,9,,14,0000,2004-08-31,Not  Available,M-URAM,,Xblack,1,HA,N,W,910,L,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,71,71,SAMPLE STATION,15,,HR-BA-BS,399503,6326137,9,,10,0000,2004-08-04,Not  Available,M-URAM,,Xblack,1,HA,N,W,337,G,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,71,71,SAMPLE STATION,15,,HR-BA-BS,399503,6326137,9,,13,0000,2004-08-17,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,735,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,71,71,SAMPLE STATION,15,,HR-BA-BS,399503,6326137,9,,13,0000,2004-08-17,Not  Available,M-URAM,,Xblack,1,HA,N,G,736,A,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,71,71,SAMPLE STATION,15,,HR-BA-BS,399503,6326137,9,,14,0000,2004-08-31,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-09-07,2004 Session 4,,71,71,SAMPLE STATION,15,,HR-BA-BS,399503,6326137,9,,15,0000,2004-09-15,Not  Available,NULL,,,0,,,,,,,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,10,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,308,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,10,0000,2004-08-04,Not  Available,M-URAM,,Xblack,1,HA,N,W,309,A,2,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,10,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,310,I,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,10,0000,2004-08-04,Not  Available,M-URAM,,Xblack,1,HA,N,W,311,G,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,10,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,312,H,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,10,0000,2004-08-04,Not  Available,M-URAM,,Xblack,1,HA,N,W,313,J,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,10,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,314,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-01,2004 Session 1,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,10,0000,2004-08-04,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,315,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,Xbomb,1,HA,N,W,1644,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1645,A,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1646,A,4,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1647,A,6,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1648,A,7,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1649,A,8,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1650,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1651,L,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,1652,L,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,M-URAM,,Xblack,1,HA,N,W,1653,L,2,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1654,M,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,M-URAM,,Xblack,1,HA,N,W,1655,N,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1656,N,2,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,Xmixed,1,HA,N,W,1657,O,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,M-URAM,,Xblack,1,HA,N,W,1658,O,3,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1659,P,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,1660,Q,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-09,2004 Session 2,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,15,0000,2004-08-19,Not  Available,M-URAM,,Xblack,1,HA,N,W,1661,R,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,12,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,911,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,12,0000,2004-08-31,Not  Available,M-URAM,,Xblack,1,HA,N,W,912,A,2,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,12,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,913,A,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,12,0000,2004-08-31,Not  Available,M-URAM,,Xblack,1,HA,N,W,914,A,4,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,12,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,915,E,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,12,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,916,F,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,12,0000,2004-08-31,Not  Available,MAMMALIA,,Xinadequate,1,HA,N,W,917,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,12,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,918,T,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,12,0000,2004-08-31,Not  Available,M-URAM,,Xblack,1,HA,N,P,919,L,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,72,72,SAMPLE STATION,15,,HR-BA-BS,397939,6335921,9,,12,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,920,K,3,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,73,73,SAMPLE STATION,15,,HR-BA-BS,406269,6328812,9,,12,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,921,A,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,73,73,SAMPLE STATION,15,,HR-BA-BS,406269,6328812,9,,12,0000,2004-08-31,Not  Available,M-URAM,,Xblack,1,HA,N,W,922,B,1,,DNA
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,73,73,SAMPLE STATION,15,,HR-BA-BS,406269,6328812,9,,12,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,923,E,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,73,73,SAMPLE STATION,15,,HR-BA-BS,406269,6328812,9,,12,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,W,924,F,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,73,73,SAMPLE STATION,15,,HR-BA-BS,406269,6328812,9,,12,0000,2004-08-31,Not  Available,MAMMALIA,,X2species,1,HA,N,W,925,K,1,,
2004-2005 - Grizzly Bear - DNA-based Inventory - Lower Stikine River,Lower Stikine River,2004-08-29,2004 Session 3,,73,73,SAMPLE STATION,15,,HR-BA-BS,406269,6328812,9,,12,0000,2004-08-31,Not  Available,MAMMALIA,,unextracted,1,HA,N,G,926,K,2,,
