SURVEY_NAME,Study Area Name,StudyAreaVisitStartDateTime,StudyAreaVisitNote,DC Area (sq m),Design Component Label,Site Design Component Label,DC Type,Grid Cell,DC Comments,Trap Type,Easting DC,Northing DC,UTM Zone DC,Nights Trapped,Time,Date,Surveyor,Species,Animal ID,Comments,Count,Sample Material,Sample Is Incidental,Sample Micro-location,Sample Label,Barb Number,Sex,Species ID Method
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s252,s252,SAMPLE STATION,111,Ground access,HR-BA-BS,449232,6071978,10,14,0000,2003-08-09,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,G,4111G01B,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s252,s252,SAMPLE STATION,111,Ground access,HR-BA-BS,449232,6071978,10,14,0000,2003-08-09,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,4111T50B,50,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s253,s253,SAMPLE STATION,113,Ground access,HR-BA-BS,465634,6069191,10,14,0000,2003-07-22,Chris  Pharness,NULL,,,0,,,,,,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s253,s253,SAMPLE STATION,113,Ground access,HR-BA-BS,465634,6069191,10,14,0000,2003-08-05,Garth  Mowat,MAMMALIA,,Xbomb,1,HA,N,U,4113T02B,2,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s253,s253,SAMPLE STATION,113,Ground access,HR-BA-BS,465634,6069191,10,14,0000,2003-08-05,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,U,4113T01B,1,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s254,s254,SAMPLE STATION,114,Ground access,HR-BA-BS,416566,6064202,10,14,0000,2003-07-25,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,3114U01,1,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s254,s254,SAMPLE STATION,114,Ground access,HR-BA-BS,416566,6064202,10,14,0000,2003-07-25,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,3114U02,2,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s254,s254,SAMPLE STATION,114,Ground access,HR-BA-BS,416566,6064202,10,14,0000,2003-07-25,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,3114U50,50,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s254,s254,SAMPLE STATION,114,Ground access,HR-BA-BS,416566,6064202,10,14,0000,2003-07-25,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,3114U60,60,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s254,s254,SAMPLE STATION,114,Ground access,HR-BA-BS,416566,6064202,10,14,0000,2003-07-25,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,3114U03,3,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s254,s254,SAMPLE STATION,114,Ground access,HR-BA-BS,416566,6064202,10,14,0000,2003-08-08,Darcy  Fear,M-URAR,4114G00,sample,1,HA,N,G,4114G00,0,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s254,s254,SAMPLE STATION,114,Ground access,HR-BA-BS,416566,6064202,10,14,0000,2003-08-08,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,4114U10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s254,s254,SAMPLE STATION,114,Ground access,HR-BA-BS,416566,6064202,10,14,0000,2003-08-08,Darcy  Fear,M-URAR,4114G00,sample,1,HA,N,U,4114U20,20,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s254,s254,SAMPLE STATION,114,Ground access,HR-BA-BS,416566,6064202,10,14,0000,2003-08-08,Darcy  Fear,M-URAR,4114G00,sample,1,HA,N,U,4114U60,60,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s254,s254,SAMPLE STATION,114,Ground access,HR-BA-BS,416566,6064202,10,14,0000,2003-08-08,Darcy  Fear,M-URAR,4114G00,sample,1,HA,N,U,4114U70,70,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s254,s254,SAMPLE STATION,114,Ground access,HR-BA-BS,416566,6064202,10,14,0000,2003-08-08,Darcy  Fear,M-URAR,4114G00,sample,1,HA,N,U,4114U80,80,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s254,s254,SAMPLE STATION,114,Ground access,HR-BA-BS,416566,6064202,10,14,0000,2003-08-08,Darcy  Fear,M-URAR,4114G00,sample,1,HA,N,U,4114U90,90,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s254,s254,SAMPLE STATION,114,Ground access,HR-BA-BS,416566,6064202,10,14,0000,2003-08-08,Darcy  Fear,M-URAR,4114G00,sample,1,HA,N,U,4114U01,1,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s255,s255,SAMPLE STATION,115,Ground access,HR-BA-BS,423425,6062992,10,17,0000,2003-07-26,Chris  Pharness,M-URAM,,Xspecies,1,HA,N,U,3115U00B,0,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s255,s255,SAMPLE STATION,115,Ground access,HR-BA-BS,423425,6062992,10,17,0000,2003-07-26,Chris  Pharness,M-URAM,,Xspecies,1,HA,N,U,3115T10B,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s255,s255,SAMPLE STATION,115,Ground access,HR-BA-BS,423425,6062992,10,17,0000,2003-07-26,Chris  Pharness,MAMMALIA,,unextracted,1,HA,N,U,3115T20B,20,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s255,s255,SAMPLE STATION,115,Ground access,HR-BA-BS,423425,6062992,10,17,0000,2003-07-26,Chris  Pharness,M-URAM,,Xspecies,1,HA,N,U,3115T21B,21,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s255,s255,SAMPLE STATION,115,Ground access,HR-BA-BS,423425,6062992,10,17,0000,2003-07-26,Chris  Pharness,M-URAM,,unextracted,1,HA,N,U,3115T01B,1,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s255,s255,SAMPLE STATION,115,Ground access,HR-BA-BS,423425,6062992,10,17,0000,2003-07-26,Chris  Pharness,M-URAM,,unextracted,1,HA,N,U,3115T30B,30,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s255,s255,SAMPLE STATION,115,Ground access,HR-BA-BS,423425,6062992,10,17,0000,2003-07-26,Chris  Pharness,M-URAM,,unextracted,1,HA,N,U,3115T50B,50,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s255,s255,SAMPLE STATION,115,Ground access,HR-BA-BS,423425,6062992,10,17,0000,2003-07-26,Chris  Pharness,M-URAM,,unextracted,1,HA,N,U,3115T60B,60,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s255,s255,SAMPLE STATION,115,Ground access,HR-BA-BS,423425,6062992,10,17,0000,2003-07-26,Chris  Pharness,MAMMALIA,,unextracted,1,HA,N,U,3115T22B,22,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-07-18,Session 3,,s255,s255,SAMPLE STATION,115,Ground access,HR-BA-BS,423425,6062992,10,17,0000,2003-07-26,Chris  Pharness,M-URAM,,unextracted,1,HA,N,U,3115T63B,63,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s255,s255,SAMPLE STATION,115,Ground access,HR-BA-BS,423425,6062992,10,14,0000,2003-08-09,Garth  Mowat,MAMMALIA,,Xbomb,1,HA,N,U,4115T50,50,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s255,s255,SAMPLE STATION,115,Ground access,HR-BA-BS,423425,6062992,10,14,0000,2003-08-09,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,4115T60,60,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s255,s255,SAMPLE STATION,115,Ground access,HR-BA-BS,423425,6062992,10,14,0000,2003-08-09,Garth  Mowat,M-URAR,4114G00,sample,1,HA,N,U,4115T01,1,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s256,s256,SAMPLE STATION,1,Ground access,HR-BA-BS,462413,6146263,10,17,0000,2003-08-05,Darcy  Fear,NULL,,,0,,,,,,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s257,s257,SAMPLE STATION,3,Ground access,HR-BA-BS,448977,6138554,10,14,0000,2003-08-05,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,4003T01,1,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s257,s257,SAMPLE STATION,3,Ground access,HR-BA-BS,448977,6138554,10,14,0000,2003-08-05,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,4003T10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s257,s257,SAMPLE STATION,3,Ground access,HR-BA-BS,448977,6138554,10,14,0000,2003-08-05,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,4003T60,60,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s257,s257,SAMPLE STATION,3,Ground access,HR-BA-BS,448977,6138554,10,14,0000,2003-08-05,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,L,4003B70,70,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s257,s257,SAMPLE STATION,3,Ground access,HR-BA-BS,448977,6138554,10,14,0000,2003-08-05,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,4003T02,2,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s257,s257,SAMPLE STATION,3,Ground access,HR-BA-BS,448977,6138554,10,14,0000,2003-08-05,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,L,4003B80,80,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s258,s258,SAMPLE STATION,4,Helicopter access,HR-BA-BS,456178,6144247,10,14,0000,2003-08-10,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,4004U10,10,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s259,s259,SAMPLE STATION,6,Ground access,HR-BA-BS,473559,6144766,10,14,0000,2003-08-02,Garth  Mowat,M-URAM,,unextracted,1,HA,N,U,4006T01B,1,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s259,s259,SAMPLE STATION,6,Ground access,HR-BA-BS,473559,6144766,10,14,0000,2003-08-02,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,L,4006B10B,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s259,s259,SAMPLE STATION,6,Ground access,HR-BA-BS,473559,6144766,10,14,0000,2003-08-02,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,4006T60B,60,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s259,s259,SAMPLE STATION,6,Ground access,HR-BA-BS,473559,6144766,10,14,0000,2003-08-02,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,4006T70B,70,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s259,s259,SAMPLE STATION,6,Ground access,HR-BA-BS,473559,6144766,10,14,0000,2003-08-02,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,4006T80B,80,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s259,s259,SAMPLE STATION,6,Ground access,HR-BA-BS,473559,6144766,10,14,0000,2003-08-02,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,L,4006B81B,81,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s259,s259,SAMPLE STATION,6,Ground access,HR-BA-BS,473559,6144766,10,14,0000,2003-08-02,Garth  Mowat,MAMMALIA,,unextracted,1,HA,N,G,4006G10B,10,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s260,s260,SAMPLE STATION,7,Ground access,HR-BA-BS,478439,6140465,10,14,0000,2003-08-02,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,4007T10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s260,s260,SAMPLE STATION,7,Ground access,HR-BA-BS,478439,6140465,10,14,0000,2003-08-02,Garth  Mowat,M-URAM,,unextracted,1,HA,N,U,4007T20,20,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s260,s260,SAMPLE STATION,7,Ground access,HR-BA-BS,478439,6140465,10,14,0000,2003-08-02,Garth  Mowat,M-URAM,,unextracted,1,HA,N,L,4007B60,60,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s260,s260,SAMPLE STATION,7,Ground access,HR-BA-BS,478439,6140465,10,14,0000,2003-08-02,Garth  Mowat,M-URAM,,unextracted,1,HA,N,G,4007G01,1,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s260,s260,SAMPLE STATION,7,Ground access,HR-BA-BS,478439,6140465,10,14,0000,2003-08-02,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,4007T70,70,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s260,s260,SAMPLE STATION,7,Ground access,HR-BA-BS,478439,6140465,10,14,0000,2003-08-02,Garth  Mowat,MAMMALIA,,Xbomb,1,HA,N,U,4007T80,80,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s260,s260,SAMPLE STATION,7,Ground access,HR-BA-BS,478439,6140465,10,14,0000,2003-08-02,Garth  Mowat,M-URAM,,unextracted,1,HA,N,U,4007T82,82,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s260,s260,SAMPLE STATION,7,Ground access,HR-BA-BS,478439,6140465,10,14,0000,2003-08-02,Garth  Mowat,M-URAM,,unextracted,1,HA,N,U,4007T61,61,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s260,s260,SAMPLE STATION,7,Ground access,HR-BA-BS,478439,6140465,10,14,0000,2003-08-02,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,L,4007B100,100,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s260,s260,SAMPLE STATION,7,Ground access,HR-BA-BS,478439,6140465,10,14,0000,2003-08-02,Garth  Mowat,M-URAM,,unextracted,1,HA,N,L,4007B90,90,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,4009T01,1,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,4009T02,2,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,M-URAR,3009T20,sample,1,HA,N,U,4009T03,3,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,M-URAR,3009T20,sample,1,HA,N,G,4009G00,0,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,M-URAR,3009T20,sample,1,HA,N,U,4009T20,20,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,4009T21,21,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,4009T30,30,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,M-URAR,4009T10,sample,1,HA,N,U,4009T10,10,M,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,M-URAR,4009T10,sample,1,HA,N,U,4009T40,40,M,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,M-URAR,3009T20,sample,1,HA,N,U,4009T60,60,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,4009T63,63,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,M-URAR,3009T20,sample,1,HA,N,U,4009T31,31,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,4009T71,71,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,MAMMALIA,,Xbomb,1,HA,N,U,4009T80,80,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,M-URAR,3009T20,sample,1,HA,N,U,4009T81,81,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,M-URAR,3009T20,sample,1,HA,N,U,4009T82,82,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,4009T90,90,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,M-URAR,3009T20,sample,1,HA,N,U,4009T91,91,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,4009T92,92,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,MAMMALIA,,Xbomb,1,HA,N,U,4009T80re,80,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s261,s261,SAMPLE STATION,9,Ground access,HR-BA-BS,439055,6133879,10,14,0000,2003-08-05,Darcy  Fear,M-URAR,3009T20,sample,1,HA,N,U,4009T70,70,F,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s262,s262,SAMPLE STATION,11,Ground access,HR-BA-BS,456674,6131055,10,14,0000,2003-08-05,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,4011T02,2,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s262,s262,SAMPLE STATION,11,Ground access,HR-BA-BS,456674,6131055,10,14,0000,2003-08-05,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,4011T10,10,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s262,s262,SAMPLE STATION,11,Ground access,HR-BA-BS,456674,6131055,10,14,0000,2003-08-05,Darcy  Fear,M-URAM,,unextracted,1,HA,N,U,4011T20,20,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s262,s262,SAMPLE STATION,11,Ground access,HR-BA-BS,456674,6131055,10,14,0000,2003-08-05,Darcy  Fear,MAMMALIA,,unextracted,1,HA,N,U,4011T01,1,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s262,s262,SAMPLE STATION,11,Ground access,HR-BA-BS,456674,6131055,10,14,0000,2003-08-05,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,4011T60,60,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s263,s263,SAMPLE STATION,12,Ground access,HR-BA-BS,462345,6132591,10,14,0000,2003-08-05,Darcy  Fear,M-URAM,,unextracted,1,HA,N,L,4012B60,60,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s263,s263,SAMPLE STATION,12,Ground access,HR-BA-BS,462345,6132591,10,14,0000,2003-08-05,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,4012T61,61,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s263,s263,SAMPLE STATION,12,Ground access,HR-BA-BS,462345,6132591,10,14,0000,2003-08-05,Darcy  Fear,M-URAM,,Xspecies,1,HA,N,U,4012T01,1,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s264,s264,SAMPLE STATION,12,Helicopter access,HR-BA-BS,466558,6131194,10,14,0000,2003-08-10,Darcy  Fear,MAMMALIA,,Xbomb,1,HA,N,U,4012U01B,1,,
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s265,s265,SAMPLE STATION,14,Ground access,HR-BA-BS,483567,6132379,10,15,0000,2003-08-02,Garth  Mowat,M-URAM,,unextracted,1,HA,N,U,4014T03,3,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s265,s265,SAMPLE STATION,14,Ground access,HR-BA-BS,483567,6132379,10,15,0000,2003-08-02,Garth  Mowat,M-URAM,,unextracted,1,HA,N,U,4014T06,6,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s265,s265,SAMPLE STATION,14,Ground access,HR-BA-BS,483567,6132379,10,15,0000,2003-08-02,Garth  Mowat,M-URAM,,Xspecies,1,HA,N,U,4014T60,60,,DNA
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s265,s265,SAMPLE STATION,14,Ground access,HR-BA-BS,483567,6132379,10,15,0000,2003-08-02,Garth  Mowat,M-URAM,,unextracted,1,HA,N,U,4014T01,1,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s265,s265,SAMPLE STATION,14,Ground access,HR-BA-BS,483567,6132379,10,15,0000,2003-08-02,Garth  Mowat,M-URAM,,unextracted,1,HA,N,U,4014T80,80,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s265,s265,SAMPLE STATION,14,Ground access,HR-BA-BS,483567,6132379,10,15,0000,2003-08-02,Garth  Mowat,M-URAM,,unextracted,1,HA,N,U,4014T70,70,,VI
2003 - Grizzly Bear - DNA-based Inventory - Nation River,Nation River,2003-08-02,Session 4,,s266,s266,SAMPLE STATION,17,Helicopter access,HR-BA-BS,440589,6125586,10,14,0000,2003-08-10,Darcy  Fear,NULL,,,0,,,,,,,
