Sample ID,Class,Individual,Project,Site#,Site Name,Session,Field Sp.,,#G,#U,Left,Vis. Sp.,Comments,,# loci,G10J,G10B,G1D,G10H,G10M,Mu50,G10P,G1A,G10C,G10L,G10U,G10X,CXX20,CXX110,Mu59,Psib
10908g2,unextracted,,w9845a,14,Upper Midge,C,,,,,,,,,0,,,,,,,,,,,,,,,,
10908h2,sample,10969j3,w9845a,14,Upper Midge,C,,,10,,A,u,,,7,186.186,158.162,181.184,227.227,210.214,138.138,151.151,,,,,,,,,0.012
10908ii,unextracted,,w9845a,14,Upper Midge,C,,,,,,,,,0,,,,,,,,,,,,,,,,
10908j,sample,10969j3,w9845a,14,Upper Midge,C,,,10,,A,u,envelope calls it “Ja”,,7,186.186,158.162,181.184,227.227,210.214,138.138,151.151,,,,,,,,,0.012
10908k,unextracted,,w9845a,14,Upper Midge,C,,,,,,,,,0,,,,,,,,,,,,,,,,
10908l3,sample,10969j3,w9845a,14,Upper Midge,C,,,10,,A,u,,,7,186.186,158.162,181.184,227.227,210.214,138.138,151.151,,,,,,,,,0.012
10908m3,unextracted,,w9845a,14,Upper Midge,C,,,,,,,,,0,,,,,,,,,,,,,,,,
10908n,sample,10969j3,w9845a,14,Upper Midge,C,,,10,,A,u,,,7,186.186,158.162,181.184,227.227,210.214,138.138,151.151,,,,,,,,,0.012
10908o,sample,10969j3,w9845a,14,Upper Midge,C,,,10,,A,u,envelope calls it “Jb”,,7,186.186,158.162,181.184,227.227,210.214,138.138,151.151,,,,,,,,,0.012
10947a,Xbomb,,w9845a,14,Upper Midge,D,,,1,,C,u,,,0,,,,,,,,,,,,,,,,
10947b,Xbomb,,w9845a,14,Upper Midge,D,,,,5,C,u,,,0,,,,,,,,,,,,,,,,
10947c,sample,10969j3,w9845a,14,Upper Midge,D,,,6,,C,u,,,7,186.186,158.162,181.184,227.227,210.214,138.138,151.151,,,,,,,,,0.012
10956a,Xinadequate,,w9845a,7,Upper Mill,A,,,,,,,no root,,0,,,,,,,,,,,,,,,,
10956b,Xbomb,,w9845a,7,Upper Mill,A,,,,8,C,u,,,1,192.192,,78.78,,,,,,,,,,,,,
10974a1,unextracted,,w9845a,8,Upper Narrows,A,,,,,,,,,0,,,,,,,,,,,,,,,,
10974b1,Xblack,,w9845a,8,Upper Narrows,A,,,10,,A,u,,,1,199.201,,,,,,,,,,,,,,,
10974c2,Xblack,,w9845a,8,Upper Narrows,A,,,9,,C,u,prob. bb,,1,197.201,,,,,,,,,,,,,,,
10974d2,unextracted,,w9845a,8,Upper Narrows,A,,,,,,,,,0,,,,,,,,,,,,,,,,
1.10E+06,unextracted,,w9845a,8,Upper Narrows,A,,,,,,,,,0,,,,,,,,,,,,,,,,
10974f,Xinadequate,,w9845a,8,Upper Narrows,A,,,,,,,no root,,0,,,,,,,,,,,,,,,,
10974g,Xinadequate,,w9845a,8,Upper Narrows,A,,,,,,,no roots,,0,,,,,,,,,,,,,,,,
10974h3,Xblack,,w9845a,8,Upper Narrows,A,,,6,10,C,u,,,1,201.201,,,,,,,,,,,,,,,
10974ii3,unextracted,,w9845a,8,Upper Narrows,A,,,,,,,,,0,,,,,,,,,,,,,,,,
10974j3,unextracted,,w9845a,8,Upper Narrows,A,,,,,,,,,0,,,,,,,,,,,,,,,,
10974k,Xblack,,w9845a,8,Upper Narrows,A,,,,5,C,u,,,1,201.201,,,,,,,,,,,,,,,
10974l,Xinadequate,,w9845a,8,Upper Narrows,A,,,,,,,no roots,,0,,,,,,,,,,,,,,,,
10974m4,unextracted,,w9845a,8,Upper Narrows,A,,,,,,,,,0,,,,,,,,,,,,,,,,
10974n4,unextracted,,w9845a,8,Upper Narrows,A,,,,,,,,,0,,,,,,,,,,,,,,,,
10974o4,Xblack,,w9845a,8,Upper Narrows,A,,,2,12,C,u,prob. bb,,1,199.201,,,,,,,,,,,,,,,
10974p,Xinadequate,,w9845a,8,Upper Narrows,A,,,,,,,envelope empty,,0,,,,,,,,,,,,,,,,
10974q5,Xinadequate,,w9845a,8,Upper Narrows,A,,,,,,,no root,,0,,,,,,,,,,,,,,,,
10974r5,Xinadequate,,w9845a,8,Upper Narrows,A,,,,,,,no roots.  prob. bb,,0,,,,,,,,,,,,,,,,
10974s5,Xinadequate,,w9845a,8,Upper Narrows,A,,,,,,,no roots.  prob. bb,,0,,,,,,,,,,,,,,,,
10974t,Xblack,,w9845a,8,Upper Narrows,A,,,3,6,C,u,,,1,201.201,,,,,,,,,,,,,,,
10744a1,unextracted,,w9845a,55,Vultures,C,unk,,,,,,,,0,,,,,,,,,,,,,,,,
10744b1,Xblack,,w9845a,55,Vultures,C,GB,,3,,C,u,,,1,197.201,,,,,,,,,,,,,,,
10744c,Xblack,,w9845a,55,Vultures,C,GB?,,3,,C,u,,,1,197.201,,,,,,,,,,,,,,,
10710a1,Xblack,,w9845a,52,W. Antler Rd.,C,bb,,3,,C,u,could be bb,,1,197.201,,,,,,,,,,,,,,,
10710b1,unextracted,,w9845a,52,W. Antler Rd.,C,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10710c2,Xblack,,w9845a,52,W. Antler Rd.,C,bb,,1,,C,,,,0,97.01.199,,,,,,,,,,,,,,,
10710d2,Xinadequate,,w9845a,52,W. Antler Rd.,C,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10710e,Xblack,,w9845a,52,W. Antler Rd.,C,bb,,10,,A,u,could be bb,,1,199.201,,,,,,,,,,,,,,,
10759a,Xblack,,w9845a,52,W. Antler Rd.,D,bb,,2,,C,u,,,1,197.201,,,,,,,,,,,,,,,
10759b,Xblack,,w9845a,52,W. Antler Rd.,D,bb,,1,,C,u,,,0,03.201.07.09,,,,,,,,,,,,,,,
10863a,Xblack,,w9845a,52,W. Antler Rd. ,A,bb,,,10,C,u,,,0,195.97.01,,,,,,,,,,,,,,,
10863b1,unextracted,,w9845a,52,W. Antler Rd. ,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10863c1,unextracted,,w9845a,52,W. Antler Rd. ,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10863d2,unextracted,,w9845a,52,W. Antler Rd. ,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
1.09E+06,Xblack,,w9845a,52,W. Antler Rd. ,A,bb,,10,,A,u,prob. bb,,1,197.201,,,,,,,,,,,,,,,
10863f2,unextracted,,w9845a,52,W. Antler Rd. ,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10863g2,Xblack,,w9845a,52,W. Antler Rd. ,A,bb,,10,,A,u,prob. bb,,1,197.201,,,,,,,,,,,,,,,
10863h3,Xblack,,w9845a,52,W. Antler Rd. ,A,bb,,1,6,C,u,,,1,199.201,,,,,,,,,,,,,,,
10863ii3,unextracted,,w9845a,52,W. Antler Rd. ,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10863j3,unextracted,,w9845a,52,W. Antler Rd. ,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10863k3,unextracted,,w9845a,52,W. Antler Rd. ,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10863l3,unextracted,,w9845a,52,W. Antler Rd. ,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10863m3,Xblack,,w9845a,52,W. Antler Rd. ,A,bb,,,25,B,u,,,0,205.87.09,,,,,,,,,,,,,,,
10863n4,unextracted,,w9845a,52,W. Antler Rd. ,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10863o4,Xblack,,w9845a,52,W. Antler Rd. ,A,bb,,,6,C,u,,,0,97.201,,,,,,,,,,,,,,,
10863p5,Xblack,,w9845a,52,W. Antler Rd. ,A,bb,,1,12,C,u,,,1,195.197,,,,,,,,,,,,,,,
10863q5,unextracted,,w9845a,52,W. Antler Rd. ,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10863r,Xblack,,w9845a,52,W. Antler Rd. ,A,bb,,,10,C,u,,,1,197.201,,,,,,,,,,,,,,,
10863s,Xinadequate,,w9845a,52,W. Antler Rd. ,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10863t6,unextracted,,w9845a,52,W. Antler Rd. ,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10863u6,Xblack,,w9845a,52,W. Antler Rd. ,A,bb,,2,20,B,u,,,1,197.201,,,,,,,,,,,,,,,
10863v,Xblack,,w9845a,52,W. Antler Rd. ,A,bb,,1,,C,u,,,0,197.01,,,,,,,,,,,,,,,
10863w7,Xblack,,w9845a,52,W. Antler Rd. ,A,bb,,3,20,C,u,,,1,197.201,,,,,,,,,,,,,,,
10863x7,unextracted,,w9845a,52,W. Antler Rd. ,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10863y7,unextracted,,w9845a,52,W. Antler Rd. ,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10863z7,Xinadequate,,w9845a,52,W. Antler Rd. ,A,bb,,,,,,no roots,,0,,,,,,,,,,,,,,,,
10812a,Xinadequate,,w9845a,52,W. Antler Rd. ,B,bb,,,,,,no root,,0,,,,,,,,,,,,,,,,
10812b,Xblack,,w9845a,52,W. Antler Rd. ,B,bb,,1,,C,u,,,0,191.85.09,,,,,,,,,,,,,,,
10812c1,Xblack,,w9845a,52,W. Antler Rd. ,B,GB?,,10,,A,g,,,1,191.209,,,,,,,,,,,,,,,
10812d1,unextracted,,w9845a,52,W. Antler Rd. ,B,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10856a1,unextracted,,w9845a,31,White Trillium,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10856b1,unextracted,,w9845a,31,White Trillium,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10856c1,sample,10856c1,w9845a,31,White Trillium,A,GB,,,25,A,g,,,7,190.192,154.162,174.184,227.231,214.214,130.138,151.157,,,,,,,,,0.004
10856d1,Xmixed,,w9845a,31,White Trillium,A,GB,,5,15,B,g,,,0,186.90.92,,,,,,,,,,,,,,,
1.09E+05,unextracted,,w9845a,31,White Trillium,A,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10856f1,unextracted,,w9845a,31,White Trillium,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10856g1,Xblack,,w9845a,31,White Trillium,A,GB,,3,,C,u,,,0,1.205,,,,,,,,,,,,,,,
10856h,sample,10856c1,w9845a,31,White Trillium,A,GB,,10,,A,g,,,7,190.192,154.162,174.184,227.231,214.214,130.138,151.157,,,,,,,,,0.004
10856ii,Xblack,,w9845a,31,White Trillium,A,bb,,1,,A,u,,,1,201.203,,,,,,,,,,,,,,,
10856j2,unextracted,,w9845a,31,White Trillium,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10856k2,Xblack,,w9845a,31,White Trillium,A,GB,,1,,C,u,,,1,201.205,,,,,,,,,,,,,,,
10856l3,unextracted,,w9845a,31,White Trillium,A,unk,,,,,,,,0,,,,,,,,,,,,,,,,
10856m3,Xblack,,w9845a,31,White Trillium,A,GB,,1,,C,u,added 2 shafts,,1,187.201,,,,,,,,,,,,,,,
10819a1,Xinadequate,,w9845a,31,White Trillium,B,unk,,,,,,no root,,0,,,,,,,,,,,,,,,,
10819b1,Xinadequate,,w9845a,31,White Trillium,B,GB,,,,,,no roots,,0,,,,,,,,,,,,,,,,
10819c,sample,10856c1,w9845a,31,White Trillium,B,GB,,10,,B,u,prob. gb,,7,190.192,154.162,174.184,227.231,214.214,130.138,151.157,,,,,,,,,0.004
10819d,Xinadequate,,w9845a,31,White Trillium,B,GB,,,,,,no root,,0,,,,,,,,,,,,,,,,
10819e,sample,10856c1,w9845a,31,White Trillium,B,unk,,2,,C,u,,,7,190.192,154.162,174.184,227.231,214.214,130.138,151.157,,,,,,,,,0.004
10819f,sample,10856c1,w9845a,31,White Trillium,B,unk,,1,,C,u,,,7,190.192,154.162,174.184,227.231,214.214,130.138,151.157,,,,,,,,,0.004
10819g1,unextracted,,w9845a,31,White Trillium,B,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10819h1,sample,10856c1,w9845a,31,White Trillium,B,GB,,10,,A,u,prob. gb,,7,190.192,154.162,174.184,227.231,214.214,130.138,151.157,,,,,,,,,0.004
10819ii,sample,10856c1,w9845a,31,White Trillium,B,GB,,10,,C,u,,,7,190.192,154.162,174.184,227.231,214.214,130.138,151.157,,,,,,,,,0.004
10708a1,unextracted,,w9845a,31,White Trillium,C,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10708b1,sample,10857r5,w9845a,31,White Trillium,C,GB,,10,,A,u,,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
10708c1,unextracted,,w9845a,31,White Trillium,C,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10708d2,sample,10857r5,w9845a,31,White Trillium,C,GB,,10,,A,u,could be gb.,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
1.07E+06,unextracted,,w9845a,31,White Trillium,C,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10756a,Xblack,,w9845a,31,White Trillium,D,GB?,,1,,C,u,,,1,197.201,,,,,,,,,,,,,,,
10756b,unextracted,,w9845a,31,White Trillium,D,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10756c,unextracted,,w9845a,31,White Trillium,D,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10756d,sample,10857r5,w9845a,31,White Trillium,D,GB,,3,,C,u,prob. gb,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
1.08E+05,unextracted,,w9845a,31,White Trillium,D,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10756f1,unextracted,,w9845a,31,White Trillium,D,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10756g1,sample,10857r5,w9845a,31,White Trillium,D,GB,,10,,A,g,white-tipped,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
10756h2,sample,10857r5,w9845a,31,White Trillium,D,GB,,10,,A,g,white-tipped; shrivelled roots,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
10756ii2,unextracted,,w9845a,31,White Trillium,D,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10756j,sample,10857r5,w9845a,31,White Trillium,D,GB,,10,,A,g,white-tipped; shrivelled roots,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
10756k,unextracted,,w9845a,31,White Trillium,D,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10756l,Xbomb,,w9845a,31,White Trillium,D,GB,,3,,C,u,,,1,192.192,44.60.154,,52.252,,38.138,,,,,,,,,,
10756m,sample,10857r5,w9845a,31,White Trillium,D,GB,,5,,C,g,white-tipped; shrivelled roots,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
10961a1,Xblack,,w9845a,9,Wilson Cr.,A,,,,6,C,u,,,1,199.201,,,,,,,,,,,,,,,
10961b1,Xinadequate,,w9845a,9,Wilson Cr.,A,,,,,,,envelope empty,,0,,,,,,,,,,,,,,,,
10932a,Xspecies,,w9845a,9,Wilson Cr.,D,,,,,,,v. fine white hair,,0,,,,,,,,,,,,,,,,
10858a,X2species,,w9845a,36,Wolf,A,GB,,10,,A,g,,,0,86.90.01.07,,,,,,,,,,,,,,,
10858b,Xbomb,,w9845a,36,Wolf,A,GB,,2,,C,u,,,0,,,,,,,,,,,,,,,,
10858c1,sample,10738a1,w9845a,36,Wolf,A,GB,,2,6,C,u,,,7,186.19,150.16,180.184,231.251,196.21,138.138,151.153,,,,,,,,,0.001
10858d1,unextracted,,w9845a,36,Wolf,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
1.09E+05,unextracted,,w9845a,36,Wolf,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10858f2,unextracted,,w9845a,36,Wolf,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10858g2,sample,10738a1,w9845a,36,Wolf,A,GB,,3,5,C,u,,,7,186.19,150.16,180.184,231.251,196.21,138.138,151.153,,,,,,,,,0.001
10858h,Xblack,,w9845a,36,Wolf,A,bb,,,15,C,u,,,1,201.207,,,,,,,,,,,,,,,
10858ii3,Xbomb,,w9845a,36,Wolf,A,GB,,1,8,C,g,added 1 shaft,,0,86.92.01.07,,,,,,,,,,,,,,,
10858j3,unextracted,,w9845a,36,Wolf,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10858k,Xtra,,w9845a,36,Wolf,A,GB,,,8,C,u,some white hairs - didn’t extract these,,0,,,,,,,,,,,,,,,,
10858l4,sample,10738a1,w9845a,36,Wolf,A,GB,,,25,B,g,,,6,186.19,150.16,180.184,231.51,196.21,138.138,151.153,,,,,,,,,0.004
10858m4,unextracted,,w9845a,36,Wolf,A,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10802a,Xblack,,w9845a,36,Wolf,B,bb,,,10,C,u,might be gb,,1,197.201,,,,,,,,,,,,,,,
10802b,unextracted,,w9845a,36,Wolf,B,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10802c1,unextracted,,w9845a,36,Wolf,B,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10802d1,Xblack,,w9845a,36,Wolf,B,bb,,1,,C,u,might be gb,,1,187.197,,,,,,,,,,,,,,,
10802e,Xblack,,w9845a,36,Wolf,B,bb,,,15,C,u,moght be gb,,1,197.201,,,,,,,,,,,,,,,
10802f,unextracted,,w9845a,36,Wolf,B,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10802g,Xblack,,w9845a,36,Wolf,B,bb,,2,1,C,u,,,1,187.197,,,,,,,,,,,,,,,
10802h,unextracted,,w9845a,36,Wolf,B,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10802ii,Xinadequate,,w9845a,36,Wolf,B,GB?,,,,,,no root,,0,,,,,,,,,,,,,,,,
10802j,Xinadequate,,w9845a,36,Wolf,B,bb,,,,,,no root,,0,,,,,,,,,,,,,,,,
10802k2,unextracted,,w9845a,36,Wolf,B,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10802l2,Xmixed,,w9845a,36,Wolf,B,GB,,10,,A,u,prob. gb,,4,186.192,144.54.62,74.83.184,227.231,210.21,20.38.122,149.151,,,,,,,,,
10802m2,unextracted,,w9845a,36,Wolf,B,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10802n2,X2species,,w9845a,36,Wolf,B,GB,,10,,C,u,might be gb,,0,186.92.97,,,,,,,,,,,,,,,
10802o3,unextracted,,w9845a,36,Wolf,B,unk,,,,,,,,0,,,,,,,,,,,,,,,,
10802p3,Xblack,,w9845a,36,Wolf,B,bb,,10,,A,u,,,1,197.197,,,,,,,,,,,,,,,
10802q4,unextracted,,w9845a,36,Wolf,B,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10802r4,Xblack,,w9845a,36,Wolf,B,bb,,3,,C,u,,,1,197.197,,,,,,,,,,,,,,,
10701a1,unextracted,,w9845a,36,Wolf,C,unk,,,,,,,,0,,,,,,,,,,,,,,,,
10701b1,unextracted,,w9845a,36,Wolf,C,unk,,,,,,,,0,,,,,,,,,,,,,,,,
10701c1,unextracted,,w9845a,36,Wolf,C,unk,,,,,,,,0,,,,,,,,,,,,,,,,
10701d1,sample,10857r5,w9845a,36,Wolf,C,GB,,10,,A,g,white-tipped,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
10701e,Xblack,,w9845a,36,Wolf,C,unk,,1,10,C,u,,,1,197.201,,,,,,,,,,,,,,,
10701f2,unextracted,,w9845a,36,Wolf,C,unk,,,,,,,,0,,,,,,,,,,,,,,,,
10701g2,Xblack,,w9845a,36,Wolf,C,bb,,10,,A,u,prob. bb,,1,197.201,,,,,,,,,,,,,,,
10701h3,unextracted,,w9845a,36,Wolf,C,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10701ii3,Xblack,,w9845a,36,Wolf,C,bb,,10,,A,u,prob. bb,,1,197.201,,,,,,,,,,,,,,,
10701j3,unextracted,,w9845a,36,Wolf,C,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10701k3,Xblack,,w9845a,36,Wolf,C,bb,,10,,A,u,prob. bb,,1,197.201,,,,,,,,,,,,,,,
10701l,sample,10857r5,w9845a,36,Wolf,C,GB,,9,,C,g,white-tipped,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
10701m4,unextracted,,w9845a,36,Wolf,C,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10701n4,unextracted,,w9845a,36,Wolf,C,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10701o4,sample,10857r5,w9845a,36,Wolf,C,GB,,10,,A,g,white-tipped,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
10701p4,unextracted,,w9845a,36,Wolf,C,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10701q,sample,10857r5,w9845a,36,Wolf,C,GB,,10,,A,u,could be gb,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
10701r,unextracted,,w9845a,36,Wolf,C,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10701s,unextracted,,w9845a,36,Wolf,C,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10701t,sample,10857r5,w9845a,36,Wolf,C,unk,,10,,C,u,could be gb,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
10701u,Xbomb,,w9845a,36,Wolf,C,GB,,1,,C,u,could be gb,,1,186.186,,,,,,,,,,,,,,,
10751a,Xinadequate,,w9845a,36,Wolf,D,bb,,,,,,1 uf,,0,,,,,,,,,,,,,,,,
10751b,sample,10857r5,w9845a,36,Wolf,D,GB,,3,,C,u,could be gb,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
10751c1,sample,10857r5,w9845a,36,Wolf,D,GB?,,2,,C,u,,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
10751d1,unextracted,,w9845a,36,Wolf,D,GB?,,,,,,,,0,,,,,,,,,,,,,,,,
10751e,sample,10857r5,w9845a,36,Wolf,D,bb,,4,,A,u,appears mixed - other different-looking hairs not sampled,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
10751f,unextracted,,w9845a,36,Wolf,D,unk,,,,,,,,0,,,,,,,,,,,,,,,,
10751g2,unextracted,,w9845a,36,Wolf,D,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10751h2,unextracted,,w9845a,36,Wolf,D,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10751ii2,Xbomb,,w9845a,36,Wolf,D,GB,,10,,A,u,prob. gb,,5,186.192,144.54.62,181.184,27.252,210.214,130.138,149.151,,,,,,,,,
10751j,unextracted,,w9845a,36,Wolf,D,unk,,,,,,,,0,,,,,,,,,,,,,,,,
10751k,sample,10857r5,w9845a,36,Wolf,D,GB,,2,,C,u,,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
10751l,sample,10857r5,w9845a,36,Wolf,D,GB,,10,,A,u,white-tipped,,7,186.192,144.154,181.184,252.252,214.214,130.138,149.151,,,,,,,,,0.003
10751m,unextracted,,w9845a,36,Wolf,D,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10751n,unextracted,,w9845a,36,Wolf,D,GB,,,,,,,,0,,,,,,,,,,,,,,,,
10751o,sample,10751o,w9845a,36,Wolf,D,GB,,10,,A,g,white-tipped; shrivelled roots,,15,186.192,162.162,184.184,227.252,210.21,130.138,151.151,184.192,211.211,157.157,159.163,135.141,129.129,151.151,223.223,0.013
10751p,Xbomb,,w9845a,36,Wolf,D,GB,,1,,C,u,prob. gb,,5,186.192,162.162,84.184,227.252,210.21,130.138,51.151,,,,,,,,,
10751q,Xinadequate,,w9845a,36,Wolf,D,bb,,,,,,no roots,,0,,,,,,,,,,,,,,,,
10751r3,unextracted,,w9845a,36,Wolf,D,bb,,,,,,,,0,,,,,,,,,,,,,,,,
10751s3,Xblack,,w9845a,36,Wolf,D,bb,,8,5,C,u,,,1,197.197,,,,,,,,,,,,,,,
10751t,Xinadequate,,w9845a,36,Wolf,D,bb,,,,,,envelope empty,,0,,,,,,,,,,,,,,,,
10964a1,Xblack,,w9845a,35,Wren Cr.,B,,,10,,A,u,very pale - maybe not bear,,1,207.209,,,,,,,,,,,,,,,
10964b1,unextracted,,w9845a,35,Wren Cr.,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10964c1,unextracted,,w9845a,35,Wren Cr.,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10964d1,Xblack,,w9845a,35,Wren Cr.,B,,,10,,B,u,very pale,,1,207.209,,,,,,,,,,,,,,,
1.10E+06,Xblack,,w9845a,35,Wren Cr.,B,,,10,,A,u,sample has pale and brown hairs -pale hairs extracted,,1,207.209,,,,,,,,,,,,,,,
10964f2,unextracted,,w9845a,35,Wren Cr.,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10964g2,unextracted,,w9845a,35,Wren Cr.,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10964h2,Xblack,,w9845a,35,Wren Cr.,B,,,3,15,C,u,pale,,1,207.209,,,,,,,,,,,,,,,
10964ii2,unextracted,,w9845a,35,Wren Cr.,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10964j3,unextracted,,w9845a,35,Wren Cr.,B,,,,,,,,,0,,,,,,,,,,,,,,,,
10964k3,Xblack,,w9845a,35,Wren Cr.,B,,,5,,C,u,prob. bb,,1,201.201,,,,,,,,,,,,,,,
10964l,Xblack,,w9845a,35,Wren Cr.,B,,,10,,A,u,pale,,1,207.209,,,,,,,,,,,,,,,
10964m,Xblack,,w9845a,35,Wren Cr.,B,,,3,,C,u,small roots,,0,1.201,,,,,,,,,,,,,,,
10996a1,Xblack,,w9845a,35,Wren Cr.,C,,,10,,A,u,prob. bb,,1,197.209,,,,,,,,,,,,,,,
10996b1,unextracted,,w9845a,35,Wren Cr.,C,,,,,,,,,0,,,,,,,,,,,,,,,,
10996c,Xbomb,,w9845a,35,Wren Cr.,C,,,1,5,C,u,,,0,,,,,,,,,,,,,,,,
10996d,Xblack,,w9845a,35,Wren Cr.,C,,,10,,A,u,prob. bb,,1,197.209,,,,,,,,,,,,,,,
10996e,Xblack,,w9845a,35,Wren Cr.,C,,,2,,C,u,,,1,201.201,,,,,,,,,,,,,,,
10996f2,unextracted,,w9845a,35,Wren Cr.,C,,,,,,,,,0,,,,,,,,,,,,,,,,
10996g2,Xblack,,w9845a,35,Wren Cr.,C,,,10,,A,u,prob. bb,,1,197.209,,,,,,,,,,,,,,,
10996h2,unextracted,,w9845a,35,Wren Cr.,C,,,,,,,,,0,,,,,,,,,,,,,,,,
10996ii,Xblack,,w9845a,35,Wren Cr.,C,,,10,,A,u,,,1,187.201,,,,,,,,,,,,,,,
10996j,Xblack,,w9845a,35,Wren Cr.,C,,,10,,A,u,prob. bb,,1,187.201,,,,,,,,,,,,,,,
10930a1,unextracted,,w9845a,35,Wren Cr.,D,,,,,,,,,0,,,,,,,,,,,,,,,,
10930b1,Xblack,,w9845a,35,Wren Cr.,D,,,9,,C,u,prob. bb,,1,197.197,,,,,,,,,,,,,,,
10930c,Xblack,,w9845a,35,Wren Cr.,D,,,7,,C,u,some shrivelled roots; prob. bb,,1,197.197,,,,,,,,,,,,,,,
10930d,Xblack,,w9845a,35,Wren Cr.,D,,,4,,C,u,,,1,201.201,,,,,,,,,,,,,,,
10930e,Xblack,,w9845a,35,Wren Cr.,D,,,1,,C,u,,,1,197.197,,,,,,,,,,,,,,,
10666a1,Xblack,,w9845a,18,Ymir Bowl,C,,,10,,A,u,blonde - prob. gb ,,1,201.205,,,,,,,,,,,,,,,
