Project,Sample ID,HTorRT,Area,Hair trap zone,GBPU,Name/WGI_ID,Name/Apps/WGI,NEWIDS,HTorRT,HT_ID,pooled RTs,Site Name,Northing,Easting,Latitude,Long ,YR,MO,DY,Session,Cell,HTs,RTs,ID,HIT,Individual,Sex,Note or Genetic Ancestry ,,,,
Lillooet Study 2013,RT Tex1-050613-2,RT,Texas,DUFFEY,SN,Jim's brother,Jim's brother M240,Jim_brother,RT,1016,,Rt Texas 1,5589917,574094,50.4566,-121.9562,2013,6,5,1,,18,9,M240,1,NAH7-02-31-d1,M,Stein,,,,
,,,,,,,,NONE,,,,Rt Texas 1,5589917,574094,50.4566,-121.9562,2013,6,21,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Texas 1,5589917,574094,50.4566,-121.9562,2013,7,7,3,,,,,,,,,,,,
Lillooet Study 2014,RT Texas 1-90614-1,RT,Texas,DUFFEY,SN,Jim,Jim M239,Jim,RT,1016,,Rt Texas 1,5589917,574094,50.4566,-121.9562,2014,6,9,1,,20,20,M239,1,NAH7-02-31-c1,M,,,,,
Lillooet Study 2014,RT Texas 1-90614-2,RT,Texas,DUFFEY,SN,Jim,Jim M239,Jim,RT,1016,,Rt Texas 1,5589917,574094,50.4566,-121.9562,2014,6,9,1,,20,20,M239,2,NAH7-02-31-c1,M,,,,,
,,,,,,,,NONE,,,,Rt Texas 1,5589917,574094,50.4566,-121.9562,2014,7,1,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Texas 1,5589917,574094,50.4566,-121.9562,2014,7,15,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Texas 1,5589917,574094,50.4566,-121.9562,2014,8,17,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Texas 1,5589917,574094,50.4566,-121.9562,2014,9,27,5,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Texas 2,5589850,574050,50.4560,-121.9568,2014,6,9,1,,,,,,,,,,,,
Lillooet Study 2014,RT Texas 2-10714-1,RT,Texas,DUFFEY,SN,Mike,Mike M107,Mike,RT,1015,,Rt Texas 2,5589850,574050,50.4560,-121.9568,2014,7,1,2,,20,20,M107,1,61024-e2,M,,,,,
Lillooet Study 2014,RT Texas 2-10714-2,RT,Texas,DUFFEY,SN,Mike,Mike M107,Mike,RT,1015,,Rt Texas 2,5589850,574050,50.4560,-121.9568,2014,7,1,2,,20,20,M107,2,61024-e2,M,,,,,
,,,,,,,,NONE,,,,Rt Texas 2,5589850,574050,50.4560,-121.9568,2014,7,15,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Texas 2,5589850,574050,50.4560,-121.9568,2014,8,17,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Texas 2,5589850,574050,50.4560,-121.9568,2014,9,27,5,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Texas 2014,5592532,575181,50.47994661,-121.9403713,2014,6,9,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Texas 2014,5592532,575181,50.47994661,-121.9403713,2014,7,1,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Texas 2014,5592532,575181,50.47994661,-121.9403713,2014,7,15,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Texas 2014,5592532,575181,50.47994661,-121.9403713,2014,8,17,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Texas 2014,5592532,575181,50.47994661,-121.9403713,2014,9,27,5,,,,,,,,,,,,
Lillooet Study 2014,RT Texas 3-90614-1,RT,Texas,DUFFEY,SN,Jim,Jim M239,Jim,RT,1010,,RT Texas 3,5588292,573116,50.4421,-121.9703,2014,6,9,1,,20,20,M239,1,NAH7-02-31-c1,M,,,,,
,,,,,,,,NONE,,,,RT Texas 3,5588292,573116,50.4421,-121.9703,2014,7,1,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Texas 3,5588292,573116,50.4421,-121.9703,2014,7,15,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Texas 3,5588292,573116,50.4421,-121.9703,2014,8,17,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Texas 3,5588292,573116,50.4421,-121.9703,2014,9,27,5,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt U Hope,5605925,502438,50.6052,-122.9655,2012,6,17,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt U Hope,5605925,502438,50.6052,-122.9655,2012,7,13,2,,,,,,,,,,,,
Lillooet Study 2012,RT U Hope-10812-1,RT,Hope,BRALORNE,SC,Barkley ,Barkley M69,Barkley,RT,1024,,Rt U Hope,5605925,502438,50.6052,-122.9655,2012,8,1,3,,6,11,M69,1,5SNRB8,M,SC,,,204.250,Stein
,,,,,,,,NONE,,,,Rt U Hope,5605925,502438,50.6052,-122.9655,2012,9,8,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt U Hope,5605925,502438,50.6052,-122.9655,2013,6,8,1,,,,,,,,,,,,
Lillooet Study 2013,RT U Hpe-300613-1,RT,Hope,BRALORNE,SC,Huck,Huck M105,Huck,RT,1024,,Rt U Hope,5605925,502438,50.6052,-122.9655,2013,6,30,2,,12,15,M105,1,61021-b1,M,Stein,,,,
,,,,,,,,NONE,,,,Rt U Hope,5605925,502438,50.6052,-122.9655,2013,7,23,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt U Hope,5605925,502438,50.6052117,-122.9655472,2014,6,22,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt U Hope,5605925,502438,50.6052117,-122.9655472,2014,7,9,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt U Hope,5605925,502438,50.6052117,-122.9655472,2014,8,8,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt U Hope,5605925,502438,50.6052117,-122.9655472,2014,9,20,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT U Noel,5616407,515101,50.69928575,-122.786172,2011,7,15,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT U Noel,5616407,515101,50.69928575,-122.786172,2011,8,2,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT U Noel,5616407,515101,50.69928575,-122.786172,2011,8,25,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT U Noel,5616407,515101,50.69928575,-122.786172,2011,9,27,4,,,,,,,,,,,,
Lillooet Study 2011,RT U Noel 151011-2,RT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,RT,1032,,RT U Noel,5616407,515101,50.69928575,-122.786172,2011,10,15,5,,3,7,M105,1,61021-b1,M,,,,,
Lillooet Study 2011,RT U Noel 151011-3,RT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,RT,1032,,RT U Noel,5616407,515101,50.69928575,-122.786172,2011,10,15,5,,3,7,M105,2,61021-b1,M,,,,,
Lillooet Study 2012,RT Upper Noel-170612-4,RT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2012,6,17,1,,13,14,M105,1,61021-b1,M,SC,,,204.250,Stein
Lillooet Study 2012,RT Upper Noel-170612-1,RT,Noel ,BRALORNE,SC,61021-a1,M104,M104,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2012,6,17,1,,13,14,M104,1,61021-a1,M,SC,,,204.250,
Lillooet Study 2012,RT Noel 2-130712-2,RT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2012,7,13,2,,7,13,M105,1,61021-b1,M,SC,,,204.250,Stein
Lillooet Study 2012,RT Noel 2-130712-1,RT,Noel ,BRALORNE,SC,61016-b1,M101,M101,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2012,7,13,2,,7,13,M101,1,61016-b1,M,SC,,,204.250,
Lillooet Study 2012,RT Noel 2-130712-3,RT,Noel ,BRALORNE,SC,61016-b1,M101,M101,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2012,7,13,2,,7,13,M101,2,61016-b1,M,SC,,,204.250,
,,,,,,,,NONE,,,,RT U Noel,5616407,515101,50.69928575,-122.786172,2012,8,2,3,,,,,,,,,,,,
Lillooet Study 2012,RT Noel 2-220912-1,RT,Noel ,BRALORNE,SC,61016-b1,M101,M101,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2012,9,22,4,,6,11,M101,1,61016-b1,M,SC,,,204.250,
Lillooet Study 2013,RT Noe2-080613-3,RT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2013,6,8,1,,12,15,M105,1,61021-b1,M,Stein,,,,
Lillooet Study 2013,RT Noe2 -300613-2,RT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2013,6,30,2,,12,15,M105,1,61021-b1,M,Stein,,,,
Lillooet Study 2013,RT Noe2 -300613-1,RT,Noel ,BRALORNE,SC,61021-a1,M104,M104,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2013,6,30,2,,12,15,M104,1,61021-a1,M,,,,,
Lillooet Study 2013,RT Noe2 -300613-3,RT,Noel ,BRALORNE,SC,61021-a1,M104,M104,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2013,6,30,2,,12,15,M104,2,61021-a1,M,,,,,
Lillooet Study 2013,RT Noe2 -300613-4,RT,Noel ,BRALORNE,SC,61021-a1,M104,M104,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2013,6,30,2,,12,15,M104,3,61021-a1,M,,,,,
Lillooet Study 2013,RT Noe2 Tr1-150713-1,RT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2013,7,15,3,,7,14,M105,1,61021-b1,M,Stein,,,,
Lillooet Study 2013,RT Noe2 Tr2-150713-1,RT,Noel ,BRALORNE,SC,Huck,Huck M105,Huck,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2013,7,15,3,,7,14,M105,5,61021-b1,M,Stein,,,,
Lillooet Study 2013,RT Noe2-300713-,RT,Noel ,BRALORNE,SC,Brutus,Brutus M247,Brutus,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2013,7,30,4,,6,11,M247,1,BH7-03-22d-j1,M,,,,,
,,,,,,,,NONE,,,,RT U Noel,5616407,515101,50.69928575,-122.786172,2014,6,23,1,,,,,,,,,,,,
Lillooet Study 2014,RT Noel 2-90714-1,RT,Noel,BRALORNE,SC,73063-a1,M221,M221,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2014,7,9,2,,20,21,M221,1,73063-a1,M,,,,,
Lillooet Study 2014,RT Noel 2-90714-3,RT,Noel,BRALORNE,SC,73063-a1,M221,M221,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2014,7,9,2,,20,21,M221,2,73063-a1,M,,,,,
Lillooet Study 2014,RT Noel 2-90714-2,RT,Noel,BRALORNE,SC,Nancy,Nancy F244,Nancy,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2014,7,9,2,,20,21,F244,1,BH7-04-21c-e1,F,,,,,
Lillooet Study 2014,RT Noel 2-80814-1,RT,Noel,BRALORNE,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2014,8,8,3,,11,18,,1,RT L Noe-300713-T 1,F,,,,,
Lillooet Study 2014,RT Noel 2-80814-2,RT,Noel,BRALORNE,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,RT,1033,,RT U Noel,5616407,515101,50.69928575,-122.786172,2014,8,8,3,,11,18,,2,RT L Noe-300713-T 1,F,,,,,
,,,,,,,,NONE,,,,RT U Noel,5616407,515101,50.69928575,-122.786172,2014,9,21,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Ubirkenh 1,5601348,510826,50.5640,-122.8471,2011,7,29,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Ubirkenh 1,5601348,510826,50.5640,-122.8471,2011,8,17,2,,,,,,,,,,,,
Lillooet Study 2011,Rt Ubirk 1220911-1,RT,Upper Birkinghead,MIDDLE,SC,62038-g1,M123,M123,RT,1022,,Rt Ubirkenh 1,5601348,510826,50.5640,-122.8471,2011,9,22,3,,9,17,M123,1,62038-g1,M,,,,,
,,,,,,,,NONE,,,,Rt Uvanh 1,5573287,551519,50.3094,-122.2765,2011,7,2,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Uvanh 1,5573287,551519,50.3094,-122.2765,2011,7,27,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Uvanh 1,5573287,551519,50.3094,-122.2765,2011,8,24,3,,,,,,,,,,,,
Lillooet Study 2011,Rt Uvanh 1190911-1,RT,VanHorlick,DUFFEY,SN,Jim,Jim M239,Jim,RT,1001,,Rt Uvanh 1,5573287,551519,50.3094,-122.2765,2011,9,19,4,,10,4,M239,1,NAH7-02-31-c1,M,,,,,
,,,,,,,,NONE,,,,Rt Uvanh 1,5573287,551519,50.3094407,-122.2764763,2014,6,14,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Uvanh 1,5573287,551519,50.3094407,-122.2764763,2014,7,2,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Uvanh 1,5573287,551519,50.3094407,-122.2764763,2014,8,19,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Uvanh 1,5573287,551519,50.3094407,-122.2764763,2014,9,29,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2011,7,2,1,,,,,,,,,,,,
Lillooet Study 2011,Rt Uvanh 2-270711-1,RT,VanHorlick,DUFFEY,SN,Jim,Jim M239,Jim,RT,1001,,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2011,7,27,2,,11,9,M239,1,NAH7-02-31-c1,M,,,,,
Lillooet Study 2011,Rt Uvanh 2-270711-2,RT,VanHorlick,DUFFEY,SN,Jim,Jim M239,Jim,RT,1001,,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2011,7,27,2,,11,9,M239,2,NAH7-02-31-c1,M,,,,,
Lillooet Study 2011,Rt Uvanh 2-270711-3,RT,VanHorlick,DUFFEY,SN,Jim,Jim M239,Jim,RT,1001,,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2011,7,27,2,,11,9,M239,3,NAH7-02-31-c1,M,,,,,
Lillooet Study 2011,Rt Uvanh 3-270711-1,RT,VanHorlick,DUFFEY,SN,Jim,Jim M239,Jim,RT,1002,,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2011,7,27,2,,11,9,M239,4,NAH7-02-31-c1,M,,,,,
,,,,,,,,NONE,,,,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2011,8,24,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2011,9,19,4,,,,,,,,,,,,
Lillooet Study 2012,RT Van H-110712-1,RT,VanHorlick,DUFFEY,SN,Jim,Jim M239,Jim,RT,1001,,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2012,7,11,1,,11,10,M239,1,NAH7-02-31-c1,M,SN,Jim,gb?,204.250,Stein
,,,,,,,,NONE,,,,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2012,7,26,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Uvanh 2,5571713,552428,50.2952,-122.2639,2012,9,7,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Uvanh 2,5571713,552428,50.2952058,-122.2639300,2014,6,14,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Uvanh 2,5571713,552428,50.2952058,-122.2639300,2014,7,2,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Uvanh 2,5571713,552428,50.2952058,-122.2639300,2014,8,19,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Uvanh 2,5571713,552428,50.2952058,-122.2639300,2014,9,29,4,,,,,,,,,,,,
Lillooet Study 2010,RUB-33,RT,VanHorlick,DUFFEY,SN,Jim,Jim M239,Jim,RT,1,,RT UVanH5,5570790,552642,50.2869,-122.2611,2010,8,13,1,,10,3,M239,1,NAH7-02-31-c1,M,Rub Tree,,,,
Lillooet Study 2010,RUB-34,RT,VanHorlick,DUFFEY,SN,Jim,Jim M239,Jim,RT,1,,RT UVanH5,5570790,552642,50.2869,-122.2611,2010,8,24,2,,10,3,M239,2,NAH7-02-31-c1,M,Rub Tree,,,,
Lillooet Study 2013,RT UVnH5-280613-2,RT,VanHorlick,DUFFEY,SN,HT Cottonwood-60812-2A,M394,M394,RT,1000,,RT UVanH5,5570791,552639,50.2869,-122.2611,2013,6,28,1,,17,9,M394,1,HT Cottonwood-60812-2A,M,Stein,,,,
Lillooet Study 2013,RT UVnH5-280613-3,RT,VanHorlick,DUFFEY,SN,HT Cottonwood-60812-2A,M394,M394,RT,1000,,RT UVanH5,5570791,552639,50.2869,-122.2611,2013,6,28,1,,17,9,M394,2,HT Cottonwood-60812-2A,M,Stein,,,,
,,,,,,,,NONE,,,,RT UVanH5,5570791,552639,50.2869,-122.2611,2013,7,12,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT UVanH5,5570791,552639,50.2869,-122.2611,2013,7,22,3,,,,,,,,,,,,
Lillooet Study 2014,RT U VANH5-140614-1,RT,VanHorlick ,DUFFEY,SN,HT Cottonwood-60812-2A,M394,M394,RT,1000,,RT UVanH5,5570791,552639,50.2869,-122.2611,2014,6,14,1,,20,20,M394,1,HT Cottonwood-60812-2A,M,,,,,
Lillooet Study 2014,RT U VANH5-140614-2,RT,VanHorlick ,DUFFEY,SN,HT Cottonwood-60812-2A,M394,M394,RT,1000,,RT UVanH5,5570791,552639,50.2869,-122.2611,2014,6,14,1,,20,20,M394,2,HT Cottonwood-60812-2A,M,,,,,
,,,,,,,,NONE,,,,RT UVanH5,5570791,552639,50.2869,-122.2611,2014,7,2,2,,,,,,,,,,,,
Lillooet Study 2014,RT UVanH5-190814-1,RT,VanHorlick ,DUFFEY,SN,Jim,Jim M239,Jim,RT,1000,,RT UVanH5,5570791,552639,50.2869,-122.2611,2014,8,19,3,,20,20,M239,1,NAH7-02-31-c1,M,,,,,
Lillooet Study 2014,RT U VanH 5-20140929-1,RT,VanHorlick ,DUFFEY,SN,Jim,Jim M239,Jim,RT,1000,,RT UVanH5,5570791,552639,50.2869,-122.2611,2014,9,29,4,,20,20,M239,1,NAH7-02-31-c1,M,,,,,
,,,,,,,,NONE,,,,RT VanH 4,5578661,549082,50.3580,-122.3100,2013,6,6,1,,,,,,,,,,,,
Lillooet Study 2013,RT Vh4-280613-2,RT,VanHorlick,DUFFEY,SN,HT Cottonwood-60812-2A,M394,M394,RT,1004,,RT VanH 4,5578661,549082,50.35797643,-122.3099987,2013,6,28,2,,17,9,M394,1,HT Cottonwood-60812-2A,M,Stein,,,,
Lillooet Study 2013,RT Vh4-280613-3,RT,VanHorlick,DUFFEY,SN,HT Cottonwood-60812-2A,M394,M394,RT,1004,,RT VanH 4,5578661,549082,50.3580,-122.3100,2013,6,28,2,,17,9,M394,2,HT Cottonwood-60812-2A,M,Stein,,,,
Lillooet Study 2013,RT VnH4-120713-1,RT,VanHorlick,DUFFEY,SN,HT Cottonwood-60812-2A,M394,M394,RT,1004,,RT VanH 4,5578661,549082,50.3580,-122.3100,2013,7,12,3,,11,7,M394,1,HT Cottonwood-60812-2A,M,Stein,,,,
Lillooet Study 2013,RT VnH4-220813-,RT,VanHorlick ,DUFFEY,SN,Jim,Jim M239,Jim,RT,1004,,RT VanH 4,5578661,549082,50.3580,-122.3100,2013,7,22,4,,11,7,M239,1,NAH7-02-31-c1,M,Stein,,,,
,,,,,,,,NONE,,,,RT VAnH3,5572568,552124,50.3029217,-122.2680797,2014,6,14,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT VAnH3,5572568,552124,50.3029217,-122.2680797,2014,7,2,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT VAnH3,5572568,552124,50.3029217,-122.2680797,2014,8,19,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT VAnH3,5572568,552124,50.3029217,-122.2680797,2014,9,29,4,,,,,,,,,,,,
Lillooet Study 2014,RT Vhor East-140614-1,RT,VanHorlick ,DUFFEY,SN,HT Cottonwood-60812-2A,M394,M394,RT,1003,,RT Vhor East,5578060,550337,50.3525,-122.2924,2014,6,14,1,,20,20,M394,1,HT Cottonwood-60812-2A,M,,,,,
Lillooet Study 2014,RT Vhor East-140614-2,RT,VanHorlick ,DUFFEY,SN,HT Cottonwood-60812-2A,M394,M394,RT,1003,,RT Vhor East,5578060,550337,50.3525,-122.2924,2014,6,14,1,,20,20,M394,2,HT Cottonwood-60812-2A,M,,,,,
,,,,,,,,NONE,,,,RT Vhor East,5578060,550337,50.3525,-122.2924,2014,7,2,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Vhor East,5578060,550337,50.3525,-122.2924,2014,8,19,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Vhor East,5578060,550337,50.3525,-122.2924,2014,9,29,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT W Gott 2014,5589434,560733,50.45376454,-122.1444825,2014,6,11,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT W Gott 2014,5589434,560733,50.45376454,-122.1444825,2014,6,29,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT W Gott 2014,5589434,560733,50.45376454,-122.1444825,2014,7,16,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT W Gott 2014,5589434,560733,50.45376454,-122.1444825,2014,8,18,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT W Gott 2014,5589434,560733,50.45376454,-122.1444825,2014,9,28,5,,,,,,,,,,,,
,,,,,,,,NONE,,,,RT Wgott +1,5589135,560602,50.4511,-122.1464,2011,7,1,1,,,,,,,,,,,,
Lillooet Study 2011,RT Wgott +1-260711-2,RT,Gott,DUFFEY,SN,Scud,Scud M72,Scud,RT,1013,,RT Wgott +1,5589135,560602,50.4511,-122.1464,2011,7,26,2,,11,9,M72,1,54023a1,M,,,,,
Lillooet Study 2011,RT Wgott +1-240811-1,RT,Gott,DUFFEY,SN,Georgia,Georgia F60,Georgia,RT,1013,,RT Wgott +1,5589135,560602,50.4511,-122.1464,2011,8,24,3,,10,9,F60,1,54010c1,F,,,,,
,,,,,,,,NONE,,,,RT Wgott +1,5589135,560602,50.4511,-122.1464,2013,6,4,1,,,,,,,,,,,,
Lillooet Study 2013,RT W Gtt+1-220613-1,RT,Gott,DUFFEY,SN,Jim,Jim M239,Jim,RT,1013,,RT Wgott +1,5589135,560602,50.4511,-122.1464,2013,6,22,2,,17,9,M239,1,NAH7-02-31-c1,M,Stein,,,,
Lillooet Study 2013,RT W Gtt+1-220613-2,RT,Gott,DUFFEY,SN,Jim,Jim M239,Jim,RT,1013,,RT Wgott +1,5589135,560602,50.4511,-122.1464,2013,6,22,2,,17,9,M239,2,NAH7-02-31-c1,M,Stein,,,,
Lillooet Study 2013,RT W Gtt+1-220613-3,RT,Gott,DUFFEY,SN,Jim,Jim M239,Jim,RT,1013,,RT Wgott +1,5589135,560602,50.4511,-122.1464,2013,6,22,2,,17,9,M239,3,NAH7-02-31-c1,M,Stein,,,,
Lillooet Study 2013,RT Wgt+1-230713-,RT,Gott,DUFFEY,SN,Jim's brother,Jim's brother M240,Jim_brother,RT,1013,,RT Wgott +1,5589135,560602,50.4511,-122.1464,2013,7,23,3,,11,7,M240,1,NAH7-02-31-d1,M,Stein,,,,
Lillooet Study 2013,RT Wgtt 2-120913-,RT,Gott,DUFFEY,SN,Jim's brother,Jim's brother M240,Jim_brother,RT,1011,,RT Wgott +1,5589135,560602,50.4511,-122.1464,2013,9,12,4,,11,7,M240,1,NAH7-02-31-d1,M,Stein,,,,
,,,,,,,,NONE,,,,Rt Wgott 2,5588712,560455,50.4473,-122.1485,2012,7,10,1,,,,,,,,,,,,
Lillooet Study 2012,Rt Gott W-260712-1,RT,Gott,DUFFEY,SN,Jim,Jim M239,Jim,RT,1011,,Rt Wgott 2,5588712,560455,50.4473,-122.1485,2012,7,26,2,,11,10,M239,1,NAH7-02-31-c1,M,SN,Jim,,204.250,Stein
Lillooet Study 2012,RT W Gott 2-60912-1,RT,Gott,DUFFEY,SN,Mike,Mike M107,Mike,RT,1011,,Rt Wgott 2,5588712,560455,50.4473,-122.1485,2012,9,6,3,,11,10,M107,1,61024-e2,M,SN,?Male,,204.250,Stein
,,,,,,,,NONE,,,,Rt Wgott 2,5588712,560455,50.4473008,-122.1485146,2014,6,11,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Wgott 2,5588712,560455,50.4473008,-122.1485146,2014,6,29,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Wgott 2,5588712,560455,50.4473008,-122.1485146,2014,7,16,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Wgott 2,5588712,560455,50.4473008,-122.1485146,2014,8,18,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Wgott 2,5588712,560455,50.4473008,-122.1485146,2014,9,28,5,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Wgott 3,5589198,560619,50.4516541,-122.1461264,2014,6,11,1,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Wgott 3,5589198,560619,50.4516541,-122.1461264,2014,6,29,2,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Wgott 3,5589198,560619,50.4516541,-122.1461264,2014,7,16,3,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Wgott 3,5589198,560619,50.4516541,-122.1461264,2014,8,18,4,,,,,,,,,,,,
,,,,,,,,NONE,,,,Rt Wgott 3,5589198,560619,50.4516541,-122.1461264,2014,9,28,5,,,,,,,,,,,,
Lillooet Study 2010,RUB-13,RT,Whitecap,BRALORNE,SC,61021-a1,M104,M104,RT,1054,,RT Whitecap 2010,5620601,542815,50.7356,-122.3933,2010,6,24,1,,9,2,M104,1,61021-a1,M,Rub Tree,,,,
,,,,,,,,NONE,RT,,,RT Whitecap 2010,5620601,542815,50.7356,-122.3933,2010,7,20,2,,,,,,,,,,,,
Lillooet Study 2012,Tenquil trap 21712-2,RT,Tenquille,MIDDLE,SC,DNA18-1B, Wallnut sister F323,Wallnutsister,RT,1021,,RT Tenquil Trap,5598433,508399,50.5378,-122.8815,2012,7,21,2,,13,14,F323,1,DNA18-1B,,SC,,hand entered,250.250,
Lillooet Study 2012,SouthTexas Trapsite-290612-2,RT,Texas,DUFFEY,SN,Jewel,Jewel F321,Jewel,RT,1012,,RT W Texas trap site,5588773,574922,50.4462,-121.9448,2012,6,29,2,,16,10,F321,1,may2,F,SN,Jewel?,Jewel?,250.250,Stein
Lillooet Study 2011,Wb Molly-161010-2b,RT,Molybdonite,DUFFEY,SN,Jewel,Jewel F321,Jewel,RT,1018,,RT Whitebark Pine Tree in Moly,5596910,572423,50.5197,-121.9784,2010,10,16,2,,10,3,F321,1,may2,F,,,,,
Lillooet Study 2011,Relo 070510-C,C,Seaton Town ,CAPTURE,SC,Homer,Homer M122,Homer,C,,,,5617392,549866,50.7062,-122.2938,2008,5,7,0,X,,,M122,1,62024-a2,M,Bear was relocated from Seton to bridge river. Coordinates are from where he was caught. Bear is dead now.,,,,
